Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Dia 36,Os Mutantes,spotify:track:2aWPRuTLlOPO1sDCHwfpPd,0.409,0.563,0,-8.245,1,0.0404,0.527,0.199,0.111,0.42,79.952,241627,4,31.48676,12
Coming Down,The United States Of America,spotify:track:53SFlnCQ5aYR6qhHAxuWZX,0.217,0.83,7,-9.106,1,0.066,0.0723,0,0.211,0.688,154.629,157160,3,41.5079,9
Crystalescent Heaven,The Tangerine Zoo,spotify:track:14jYHnIV6BXkHBVSVk5BEr,0.441,0.393,7,-11.536,1,0.0356,0.0148,0.243,0.0956,0.0594,78.0,291320,4,19.89346,16
Edge Of Time,The Growing Concern,spotify:track:3wcAU1IKlSTs3bB0MlTae3,0.507,0.749,2,-9.63,1,0.0395,0.404,0.393,0.0722,0.441,113.088,273147,4,46.40073,8
Make It Easy On Yourself,The Walker Brothers,spotify:track:5DNmWyeY9sildeeHnmIImG,0.357,0.527,9,-8.99,1,0.0357,0.671,0.00363,0.201,0.408,81.564,193987,4,48.84308,8
I Want You Back,The Jackson 5,spotify:track:3b0EOvScbZUc0qJx0E1L2z,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68e-05,0.366,0.887,98.359,176333,4,48.73783,8
Run Rabbit Run,Horses,spotify:track:0HAB1gkil443rsk6H4oYWn,0.496,0.641,10,-10.099,1,0.0277,0.0023,0.0144,0.044,0.843,89.0,215747,4,28.39191,10
I Just Want to Be Your Friend,The Millennium,spotify:track:4rKpi6H6IFtuBVAdNN3fUe,0.469,0.51,9,-12.03,0,0.0303,0.611,2.11e-05,0.143,0.676,127.308,157107,4,36.40049,7
Boobs a Lot,The Fugs,spotify:track:7vfMF2c0cg3UXbzOVOTq8z,0.659,0.634,0,-10.544,1,0.05,0.648,0,0.0915,0.884,94.187,135227,4,60.2282,6
Love Me With All Your Heart (Cuando Caliente El Sol),Ray Charles Singers,spotify:track:7F9PBz5Dqqe9gmM2n2g8yv,0.309,0.511,9,-10.225,0,0.0344,0.819,0,0.0835,0.726,200.355,140480,3,37.19415,8
Soul Man,Big John Patton,spotify:track:6LFtM3MaQEVA0E3RGRy4R0,0.607,0.457,9,-14.905,0,0.0397,0.575,0.14,0.0964,0.516,126.704,372360,4,32.95963,16
Movin',The Astronauts,spotify:track:0Gj76jAoO2B4sNxzjO3l5S,0.522,0.641,4,-11.788,0,0.0422,0.0833,0.903,0.0789,0.985,155.192,117867,4,24.34088,9
Rebel,Wicked Lady,spotify:track:17zKZPJW8PWYUQjMx4L6vA,0.555,0.467,9,-13.608,1,0.0268,0.396,0.441,0.137,0.521,98.355,216440,4,44.08496,9
My Gal - Single Version,The Sorrows,spotify:track:38y0F6lwWSoeqbBkGiZ0ad,0.482,0.941,5,-5.831,0,0.134,0.0526,0,0.0742,0.362,108.26,150720,4,36.02202,5
