Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Geography I,Front 242,spotify:track:0QWdkNQKy10OdZ9YtAMqQJ,0.699,0.657,1,-6.655,1,0.0351,0.0137,0.861,0.104,0.168,130.484,149013,4,30.07542,7
Flavia Theme - Variationen Über Ein Thema Von J.S. Bach,Irmin Schmidt,spotify:track:7vgSE4j1wfs1Xcg82pB4FL,0.348,0.0291,11,-20.879,1,0.0399,0.447,0.00722,0.0731,0.04,61.694,93027,3,47.66423,5
Talking Bout My Baby,The Prisoners,spotify:track:0GiEqHJOnpYug1OimI8z58,0.219,0.826,9,-6.992,1,0.114,0.0021,0.553,0.099,0.742,116.746,238040,4,84.08547,9
Biribiara Wo Ne Bere,The Cutlass Dance Band,spotify:track:385KfHtt7ualvgU5Tip3ql,0.678,0.731,7,-10.459,0,0.0383,0.336,0.00833,0.149,0.966,122.973,317218,4,26.98369,12
Salminanam,Baaba Maal,spotify:track:0nlucfMEwsbd2jzyjGqZ6e,0.635,0.467,0,-11.172,1,0.0293,0.685,0.0936,0.114,0.808,126.13,269227,4,51.30073,9
The Dove's Return,Aine Minogue,spotify:track:5j1168xqH3MAes65pF75Jx,0.486,0.129,2,-19.898,0,0.0415,0.989,0.868,0.0718,0.38,99.741,179867,4,23.07896,9
Fourteen,Beat Happening,spotify:track:1O2L7hQZJcKCgyQ0B0DWpr,0.37,0.436,5,-14.265,1,0.0886,0.0198,0.00556,0.181,0.681,149.502,104293,4,39.07687,5
Estranha Loucura,Alcione,spotify:track:7CDTGKXd8tzsdSSf1cJSXZ,0.306,0.554,6,-9.917,1,0.0373,0.631,0,0.23,0.35,82.945,271333,4,42.679,14
(...And Beyond),The Cleaners From Venus,spotify:track:1SyTPiIVrvFWMApoMJfMtG,0.355,0.745,4,-9.464,0,0.319,0.226,0.846,0.0343,0.653,150.073,64453,4,20.16607,4
Off My Mind,Eric Johnson,spotify:track:7MYSF0UoRvGwForwguItVt,0.587,0.674,6,-10.207,1,0.0275,0.0113,0.000276,0.0359,0.725,147.097,241267,4,42.19511,13
La novia,José Guardiola,spotify:track:40IyLA3gjPW8LziPW17xnb,0.339,0.391,8,-6.731,1,0.0281,0.721,0,0.266,0.483,107.824,146760,3,41.91465,6
"Sonata For Viola And Piano No. 4, Op.11: 3. Finale mit Variationen",Paul Hindemith,spotify:track:4zcVmHJSsl1FdszCtVI8j5,0.308,0.0432,8,-25.18,0,0.0446,0.98,0.434,0.115,0.0995,102.871,609200,4,23.4781,27
נזכר אני במבטך,Zohar Argov,spotify:track:3Ot05kkSgDUrbVyo9s9OPd,0.64,0.466,7,-14.218,0,0.0397,0.699,0.134,0.0985,0.86,110.149,308493,4,26.11779,17
Dvele Wague,Ali Farka Touré,spotify:track:1uTNp8lRXI5VAQwzoCUsZF,0.593,0.418,2,-15.917,1,0.0418,0.482,0.00325,0.0617,0.879,112.212,361533,4,50.45125,12
Crazy Rhythms,The Feelies,spotify:track:2Dgvly4PW3GIBCPD6YiBae,0.471,0.672,9,-9.433,1,0.0424,0.0148,0.351,0.0764,0.239,122.599,370920,4,37.85249,13
Funky Beat,Whodini,spotify:track:3rHTMJmildd6P5RZs8GgfZ,0.871,0.716,2,-11.764,1,0.0759,0.0272,0,0.436,0.635,95.601,304067,4,25.57865,10
Spread Love,Take 6,spotify:track:48uC1UPHBwlnEP2Hzt2vzj,0.636,0.19,2,-14.298,0,0.0423,0.853,0,0.0698,0.531,89.487,210140,4,48.35598,11
Meu Vício é Você,Alcione,spotify:track:6ZlKnQhzFTEm27OUnXxeeh,0.407,0.479,0,-11.368,0,0.0302,0.306,0,0.166,0.354,100.001,251627,4,42.76737,10
Hidden Among the Leaves,Death In June,spotify:track:4RPKde4tK2Yfgkh2XlqqNM,0.319,0.372,9,-8.24,0,0.0432,0.779,0.391,0.119,0.176,111.007,269360,3,31.4591,8
From The Tightrope,Black Tape For A Blue Girl,spotify:track:0dcuOdN5UjRWFUh4yDVm5J,0.0735,0.0757,6,-26.822,0,0.04,0.934,0.937,0.336,0.0325,79.805,286293,3,47.86528,13
Labour Blues - Live,Louisiana Red,spotify:track:1VfwIV5bTNl3PbMKyEicGj,0.46,0.556,7,-10.499,1,0.0423,0.827,0.0168,0.868,0.72,150.602,293173,4,48.41365,15
What People Do For Money - Dollar Bill Dub,Divine Sounds,spotify:track:3iLJAlVRgyQZ8Syc3aKydi,0.913,0.494,11,-7.249,0,0.0918,0.00956,0.517,0.0564,0.786,124.017,506953,4,31.64937,17
Hymne à l'amour,Édith Piaf,spotify:track:0H7IBkcKDBrgjqW5gmkrt1,0.311,0.291,3,-12.363,1,0.0359,0.965,0.000573,0.31,0.229,112.095,209667,4,24.98824,10
Johnny the Fox (Bonus Beats),Tricky Tee,spotify:track:0YTuedHUzALhNQWmGPaUeh,0.764,0.948,7,-9.765,1,0.101,7.52e-05,0.918,0.0602,0.421,102.434,378466,4,31.26727,18
Hot Night,Claude Larson,spotify:track:6HCIY4PdOvmIOE5FE9O9Fr,0.638,0.644,0,-13.584,0,0.044,0.516,0.835,0.168,0.659,120.035,318467,4,49.27862,12
Soléa,Ramon Montoya,spotify:track:3NkAxsToH45HNfoKFXmEJB,0.278,0.163,2,-24.669,1,0.0364,0.927,0.871,0.082,0.472,141.024,268000,4,29.94627,15
Endless Rain,Nataural,spotify:track:3xNMoalU3NRwgcQMfpNnmo,0.131,1.0,0,-13.429,1,0.0403,0.793,0.548,0.963,1e-05,100.661,128615,3,24.89065,8
No Place Like Home,Randy Travis,spotify:track:6r93mEbFXJ1KmGuGCawRmR,0.598,0.295,2,-11.504,1,0.0249,0.448,0.000366,0.0894,0.301,73.244,246360,4,21.24669,11
Radar - Live,Laurie Anderson,spotify:track:7BJ4V2zroGV2TciBqT0qCc,0.295,0.255,2,-21.156,1,0.121,0.939,0.768,0.123,0.0562,135.812,122667,4,36.75113,8
Rescue In A Wreck,Éric Serra,spotify:track:207v9pTjJNMqjlTMYp7yK1,0.459,0.52,2,-11.985,1,0.0326,0.00513,0.917,0.0847,0.15,121.754,154813,4,33.09279,6
Dungeon,Nobuo Uematsu,spotify:track:2mwVX1X9EZsvLaOW8PO71I,0.569,0.524,5,-8.462,1,0.0288,0.166,0.857,0.343,0.757,119.868,114133,4,49.37519,4
Con Tu Mamá No,Bronco,spotify:track:2MeuN9yIBVDmYCfJDZiVAQ,0.63,0.699,2,-12.153,1,0.0517,0.549,0,0.0608,0.961,164.379,161187,4,28.7289,9
Dhundali Raat,Nazia Hassan,spotify:track:5gWPIY379lNttOPbMwWNIJ,0.538,0.331,1,-15.363,1,0.0271,0.555,0,0.066,0.268,88.534,271533,4,63.23882,15
Blood of the Kings,Manowar,spotify:track:4ELT1W4vG0BuC04CQ2e98I,0.358,0.686,4,-12.542,1,0.0429,5.49e-05,0.0311,0.097,0.361,148.406,449600,4,77.48943,17
La mauvaise réputation,Georges Brassens,spotify:track:0EwayOD7FeIY07W30rncvf,0.688,0.186,11,-15.015,0,0.24,0.922,0,0.116,0.741,121.35,130960,4,42.42592,7
Certas coisas,Lulu Santos,spotify:track:4qzmjTV2BholYKrMcpWrYg,0.454,0.374,7,-14.343,1,0.0275,0.406,0.0133,0.332,0.254,180.445,252733,4,54.40898,11
Epistrophy - Alternative,Thelonious Monk Quartet,spotify:track:2A2y7bj0HOZagXBCRqhZAc,0.518,0.205,6,-19.44,0,0.0518,0.313,0.308,0.956,0.446,146.356,391624,4,25.98777,19
Do Fundo do Nosso Quintal,Grupo Fundo De Quintal,spotify:track:22oU174hVHEZ1FssSXSS0d,0.66,0.85,2,-6.456,0,0.117,0.54,1.46e-06,0.224,0.912,109.32,146667,4,21.23363,9
Fisherman's Blues - 2006 Remaster,The Waterboys,spotify:track:0i0yTnhVQV2J44vrLVU3dD,0.371,0.847,9,-4.564,0,0.0803,0.0032,6.28e-06,0.107,0.62,137.97,266667,4,29.53215,11
Decidete,Luis Miguel,spotify:track:1D3PG2OdbNWlq6nD7xYrgl,0.614,0.904,9,-4.811,1,0.0375,0.63,0,0.336,0.772,135.606,183223,4,26.73278,11
"Mujhe Naulakha Mangawa De Re, Pt. 2",Asha Bhosle,spotify:track:2xJYau8IH5qOF2FRQ5pcYr,0.629,0.523,1,-11.092,1,0.0637,0.893,6.65e-05,0.229,0.669,113.886,654893,4,22.25552,31
Tukani (Monday Is Grey),The Cleaners From Venus,spotify:track:1pyWBXRp3yxygdYW4nnyzj,0.626,0.653,9,-7.346,1,0.116,0.0308,0.0915,0.103,0.283,139.551,329173,4,57.37968,16
How to Bring a Blush to the Snow,Cocteau Twins,spotify:track:3zmaJfuDcVGmSxD5fAd6RJ,0.257,0.311,9,-14.855,0,0.0363,0.924,0.725,0.173,0.215,200.281,230133,4,53.46432,12
Minerá,Ramon Montoya,spotify:track:7H5LHIdGpS2gySY7rzb9w8,0.475,0.0893,6,-24.15,1,0.0422,0.953,0.782,0.0626,0.29,61.836,298000,3,37.72969,11
Begin the Beguine,Doc Severinsen,spotify:track:6kpovUrcBcqvuvvQJy6DKM,0.362,0.454,10,-10.66,1,0.0427,0.511,0.0478,0.322,0.574,93.341,232507,4,19.77924,10
Les brunes comptent pas pour des prunes - Club Mix,Lio,spotify:track:3SixeSWyOZ6sdfgZ6owGw9,0.64,0.75,7,-5.36,1,0.0315,0.00164,0.000889,0.286,0.817,124.8,288813,4,48.85369,11
I Spy,Beat Happening,spotify:track:18dWpa9m1qVKkFz8lzsydB,0.731,0.884,2,-8.794,1,0.201,0.68,2.08e-06,0.296,0.783,145.096,110800,4,29.43805,6
Todo Cambia,Mercedes Sosa,spotify:track:4ZOomo8OwEczYXh0I9qOGU,0.502,0.117,0,-17.566,1,0.0408,0.794,0,0.0711,0.594,116.277,290667,3,38.76577,12
Sweat Loaf,Butthole Surfers,spotify:track:3VrWfrDjNLLNhqXNJRU0JR,0.217,0.666,4,-9.616,1,0.0461,0.000396,0.259,0.665,0.107,108.069,369320,4,57.22477,10
One Mile From Heaven - Short Version,Bobb Trimble,spotify:track:2NlIQL7L25vvFkkN8k54be,0.539,0.484,2,-13.516,1,0.0384,0.0247,0.00575,0.109,0.386,98.585,247693,4,46.65995,11
Wenn der Himmel brennt,Slime,spotify:track:1LtIsXAWaWIs1ZTadauJHv,0.368,0.992,9,-3.185,0,0.189,0.0351,0.00197,0.133,0.0744,110.027,177600,4,25.20706,9
The Cardinal Sin (Remastered),Dead Can Dance,spotify:track:2Lwk3BDzqrD7NcAYIBUfJe,0.415,0.724,0,-12.444,1,0.0329,0.093,0.438,0.0967,0.761,181.944,328347,4,43.28151,14
My Melody - Original Mix,Eric B. & Rakim,spotify:track:3RZSa8BlSIcaWWi6JjMpTF,0.737,0.908,2,-7.321,1,0.448,0.134,0,0.0617,0.831,88.323,357067,4,54.25986,13
Genghis Khan,Running Wild,spotify:track:0rfwgSTvtgD8tkTrsB85nv,0.216,0.932,11,-11.612,0,0.0759,1.46e-05,0.495,0.0453,0.193,164.236,253560,4,30.38894,16
Mera Kuchh Samaan,Asha Bhosle,spotify:track:1ktCVRr2DZdKpDmhEuHBq2,0.439,0.315,0,-12.45,1,0.0352,0.914,0.00185,0.189,0.417,169.795,398973,4,17.52369,21
Plateau,Meat Puppets,spotify:track:1szDksEZ8FUIESuhvoi2yN,0.481,0.469,11,-11.484,1,0.0625,0.243,0.00138,0.101,0.65,170.219,142400,4,38.517,6
11'-38',Karlheinz Stockhausen,spotify:track:4rszUtHyqis6E7uhhGE3Gp,0.258,0.0372,5,-33.15,1,0.0451,0.822,0.516,0.0941,0.0391,71.699,334427,4,17.11846,20
I Ain't Goin',Doctor Ice,spotify:track:3YQFxin57Wb0DhwCCySZOL,0.91,0.62,9,-12.768,1,0.369,0.0831,0,0.1,0.883,103.105,247827,4,23.46704,11
El Inocente,Aries Vigoth,spotify:track:0dOSK3s0ffDy5AeCUzpG12,0.566,0.508,1,-8.389,1,0.0626,0.925,0.031,0.331,0.965,101.78,168300,4,26.9057,7
A Cura,Lulu Santos,spotify:track:1TT0alb3046A4FaYuESqeV,0.615,0.784,2,-8.527,1,0.0353,0.349,0,0.106,0.674,92.498,276893,4,19.32161,13
Uncle Pen,Ricky Skaggs,spotify:track:7sZwVnLb72LGkX9vqDas9H,0.571,0.803,9,-8.056,1,0.0312,0.138,0.00404,0.165,0.928,129.57,146027,4,42.8782,6
He's In The Jailhouse Now,Pink Anderson,spotify:track:75047x2swywMjMMazyQRBE,0.743,0.291,10,-13.39,0,0.112,0.992,0.00213,0.282,0.639,82.917,223027,4,22.26247,11
Living With Victoria Grey,The Cleaners From Venus,spotify:track:3OnfNHxfiwlkOEEwthmMMN,0.44,0.746,5,-10.92,1,0.037,0.0669,0.000143,0.218,0.924,140.316,186423,4,42.6189,10
Love for Sale,Boytronic,spotify:track:28R9qmwHaap7S8HbZt9hmv,0.628,0.653,9,-14.295,0,0.0331,0.0929,0.172,0.079,0.911,129.134,326000,4,41.73298,14
Laura II,Fields Of The Nephilim,spotify:track:1TSYJntiiSkZaywejoAjsg,0.358,0.799,7,-14.023,1,0.0411,0.00191,0.0372,0.107,0.354,150.841,282573,4,64.60724,11
Hit That Perfect Beat,Bronski Beat,spotify:track:3tt7RFFroussjjtoksGJpE,0.695,0.836,0,-12.965,1,0.0395,0.00611,0,0.167,0.629,139.825,219733,4,26.39579,9
Long Train (1984),Sisters of Mercy,spotify:track:71mijb0SXBazKtRnxpa0jL,0.63,0.734,11,-12.796,1,0.028,0.000454,0.79,0.119,0.871,147.796,447446,4,25.07211,23
Slow Death,Flamin' Groovies,spotify:track:44JvhqeLaMatXiA2VAtw25,0.459,0.829,2,-9.974,1,0.0662,0.00376,2.49e-06,0.11,0.404,146.843,263733,4,47.15774,11
Der Kobold,Abstürzende Brieftauben,spotify:track:6k6zhLgrwLYhTqNq6eW6ua,0.516,0.958,2,-11.686,1,0.0722,0.0804,0,0.304,0.494,98.371,171520,4,28.03351,10
A House Is Not A Home,Bill Evans Trio,spotify:track:74VCNgRkEHpiektpX0Jnye,0.363,0.155,10,-19.967,1,0.0375,0.983,0.926,0.104,0.0899,141.988,276507,4,49.7185,16
Sueño de Una Noche de Verano,Silvio Rodríguez,spotify:track:3ktkrwRVyaMshD3kDnab8L,0.606,0.471,7,-7.781,1,0.077,0.764,1.45e-05,0.278,0.343,69.752,378546,4,36.52843,15
You're A Customer,EPMD,spotify:track:4HvbESj3TfXqmprj30gr4Y,0.854,0.618,11,-4.165,1,0.345,0.0245,1.33e-06,0.0682,0.86,93.796,322400,4,26.05412,13
Meu Pranto Rolou,Toquinho,spotify:track:3ICbvamsnUfSPN4QUuwDz6,0.489,0.437,0,-14.838,1,0.0371,0.476,1.08e-05,0.212,0.833,78.794,182400,4,44.64438,6
Letters From Yesterday,Martyn Bates,spotify:track:61ckttJJIwr5kt7vAcbuRl,0.14,0.0657,7,-20.564,1,0.0401,0.921,0.936,0.0876,0.0394,77.605,217240,1,22.33247,12
"Cordiero De Nana (feat. Gilberto Gil, Maria Bethânia, Caetano Veloso)",João Gilberto,spotify:track:0NrGCInUdTUWDmLycYna8s,0.516,0.0793,0,-23.429,1,0.0368,0.741,0.844,0.125,0.425,111.872,80573,4,0.0,2
Lua e Flor,Oswaldo Montenegro,spotify:track:1b95iTuFa05xohamPS1qzK,0.238,0.317,2,-13.128,1,0.0311,0.671,0.00979,0.913,0.162,70.641,292027,4,16.4827,18
Waxie's Dargle,The Pogues,spotify:track:1WLdObWbGaZiEqQXxs8VOY,0.578,0.833,3,-8.98,1,0.0518,0.0135,3.23e-06,0.438,0.826,143.059,114747,4,25.55046,8
Budweiser Blues - Live at Cbgb November 1984,Crumbsuckers,spotify:track:0ku1ZnaKoupC5bpTuowt0a,0.198,0.855,10,-5.538,1,0.0449,0.0112,0.00688,0.357,0.395,106.651,133347,1,23.31047,7
Main Titles,Danny Elfman,spotify:track:1CPV5lO94BWj1XQHA0R0Kb,0.534,0.776,9,-15.142,0,0.0937,0.645,0.000716,0.108,0.134,148.282,150693,4,40.05795,5
Yankees raus,Slime,spotify:track:01aZzQgdK0Hea8PTCJRTHV,0.391,0.99,9,-5.949,1,0.103,0.000297,0.117,0.285,0.102,122.795,184360,4,32.42043,6
Bäng Bäng,Stefan Waggershausen,spotify:track:3sGxqSVSdDXbBewKw92S1Q,0.4,0.543,2,-11.715,1,0.0294,0.331,1.75e-06,0.272,0.469,166.469,360040,4,48.08306,17
The Light Cone,Edgar Froese,spotify:track:4n8AWw119F9hrrtjpP5sU4,0.627,0.334,6,-14.794,1,0.0331,0.925,0.905,0.0873,0.308,130.636,264893,4,44.41737,10
El Dulce Abismo,Silvio Rodríguez,spotify:track:7uDYoRAWxsNGrpuKvIWTof,0.718,0.201,0,-18.938,1,0.0537,0.807,0.0033,0.0979,0.602,121.953,225010,4,29.63679,12
Can't You Hear Me Callin',Ricky Skaggs,spotify:track:26MFvR4seHhL5fjJSXviWU,0.546,0.678,0,-8.141,1,0.0292,0.0307,0.000117,0.0508,0.909,173.827,227400,4,26.02761,12
Example #22,Laurie Anderson,spotify:track:3d5SdLAwgzmNQ5ruzEaPyO,0.603,0.408,0,-9.783,1,0.0751,0.643,0.000269,0.0607,0.63,94.709,179920,4,24.20493,9
Move The Crowd,Eric B. & Rakim,spotify:track:5MuuJAB7IOw4zsq2okI0Sy,0.744,0.706,0,-8.471,1,0.299,0.112,0,0.0822,0.769,91.04,227293,4,39.10508,10
The Mercury Girl,The Cleaners From Venus,spotify:track:7p7W0YoL3zqHe7Mlx5MksY,0.577,0.758,1,-9.053,0,0.0566,0.173,1e-05,0.68,0.584,112.793,262640,4,16.20898,9
Art of Drums,Macattack,spotify:track:3JcaW6R1hCTSftrVOdmWsv,0.658,0.855,1,-9.27,1,0.0873,0.0215,0.0113,0.0461,0.941,105.819,438080,4,40.46534,19
Areias escaldantes - Remasterizado,Lulu Santos,spotify:track:1Vz4ToV1yqP7A9ossC71Fs,0.573,0.841,7,-4.996,1,0.0864,0.0651,1.74e-05,0.0728,0.679,164.983,130467,4,50.81183,6
Water Music Op. 82b: III. Vivace,Malcolm Arnold,spotify:track:0VH1sew1Y1P3BthdSwW0sm,0.452,0.475,0,-13.588,0,0.0677,0.899,0.879,0.0988,0.364,79.438,104160,3,73.0501,4
Volverte a Ver,Luis Enrique,spotify:track:415It1twH2raOgzqHQy6Gw,0.543,0.58,8,-9.427,1,0.0555,0.361,0,0.0614,0.856,94.481,304867,4,27.98203,13
Take Control,Raven,spotify:track:7D8c508lyfiGKFJ8xmnfj9,0.338,0.881,11,-9.623,0,0.14,0.0076,0.76,0.403,0.437,138.788,201267,4,30.26019,9
The Pursuit of Power (A),Keith Mansfield,spotify:track:27xvFhrc5ybj4JS3fPlqFy,0.535,0.222,5,-17.628,0,0.0415,0.921,0.865,0.0981,0.0673,80.976,164035,4,34.99102,9
Entre Ella y Tú,José José,spotify:track:2yhWQ2AlCOIl6LfAJ5mI3g,0.644,0.287,9,-15.456,0,0.0457,0.846,0,0.331,0.412,125.21,213493,4,35.15225,11
Slow Kill,Fields Of The Nephilim,spotify:track:3AKzRH32S4Jc5Ge4RFp5WG,0.296,0.547,4,-15.115,0,0.0327,0.000291,0.0136,0.372,0.49,148.775,224360,4,53.02555,11
Giyana,Johnny Clegg,spotify:track:5WvtHPZB3WR4xZCD0EcTxF,0.751,0.515,1,-19.017,1,0.0489,0.0258,1.71e-06,0.353,0.703,109.857,273027,4,64.92118,9
Everyday,Buddy Holly,spotify:track:3ozftYu1yZlCGXkNFBYL6p,0.734,0.177,3,-16.095,1,0.0384,0.313,0,0.0966,0.463,136.169,127506,4,27.08368,8
La mataré,Loquillo Y Los Trogloditas,spotify:track:4x8Jxyw4y5q1WfMOXzpAce,0.56,0.911,2,-4.526,1,0.0378,0.0209,0.0185,0.123,0.738,96.878,261867,4,18.67892,14
Violets,Momus,spotify:track:6J4MhyZcQSfJvWMQtsc2ss,0.737,0.368,7,-15.031,1,0.0422,0.0392,8.71e-06,0.46,0.809,120.975,296400,4,32.29617,16
Houston (Means I'm One Day Closer to You),Larry Gatlin & The Gatlin Brothers,spotify:track:27k9n9Krr0GXmuZ70Hn2rE,0.64,0.534,11,-10.594,0,0.0413,0.671,0,0.0943,0.734,148.735,174733,4,26.99464,10
Just Until Sundown,Further Seems Forever,spotify:track:7pr1R8XJjDwH7ItafuVREs,0.188,0.939,10,-3.365,1,0.103,0.00351,0,0.217,0.24,186.689,192213,3,50.66747,7
Ballade de nuit,Éric Serra,spotify:track:0d7xFoLO7QF10sARKDkx6f,0.194,0.158,0,-25.509,0,0.0682,0.726,0.0117,0.0772,0.039,80.287,187640,4,27.95532,10
D'Ailleurs,Sortilège,spotify:track:2sSCok1PH6ihAzNbsp2Vd9,0.455,0.905,0,-6.221,1,0.122,0.000128,0,0.305,0.575,123.091,156107,4,44.98279,8
Banned in D.C.,Bad Brains,spotify:track:0YnP5BtP6lTwQV8gLOzaov,0.0936,0.719,9,-12.042,0,0.0397,0.000692,0.815,0.096,0.633,77.999,132787,4,26.86358,6
Eleven Blue Egyptians,Jason Becker,spotify:track:1OFjBzSrk9bOBMMNRQkYMF,0.196,0.862,9,-12.313,0,0.0694,0.0373,0.962,0.332,0.231,105.795,344040,3,43.0564,13
Milord,Édith Piaf,spotify:track:0qAtbrY5DNGHtAl1L0CQzS,0.509,0.387,7,-6.581,1,0.056,0.844,0,0.153,0.562,106.497,270440,3,35.14193,12
Homo Delphinus,Éric Serra,spotify:track:5dIvDCjNCVaKJOX6y5mNr8,0.199,0.138,1,-14.918,1,0.0317,0.243,0.616,0.14,0.0367,87.714,489547,4,29.79501,22
Star Prizes (A),Tony Kinsey,spotify:track:4yZpbTb3GTUel7WNa9LOy7,0.775,0.607,0,-11.408,0,0.113,0.671,0.59,0.123,0.919,125.579,46764,4,8.30239,3
Desesperado,Luis Enrique,spotify:track:0x3yoMp19dlhu4pCwTdSt5,0.623,0.733,1,-8.643,1,0.0419,0.391,2.68e-06,0.063,0.958,88.652,230893,4,26.24482,10
Lo Tengo Decidido,Bronco,spotify:track:1SfWY7kkEtdIZMt0NwIPaM,0.661,0.545,10,-13.543,1,0.0401,0.673,0,0.104,0.969,84.727,159947,4,43.35539,9
Drums of Yadzarah,Jaco Pastorius,spotify:track:6mb211AHsTsd7PK7RBYxJh,0.315,0.631,0,-15.146,1,0.0449,0.479,0.942,0.0969,0.186,94.079,489667,4,35.41007,24
Santa Claus Is Coming To Town,David Grisman,spotify:track:6ty0lvYkJNY90yA0zSym4p,0.505,0.346,7,-18.938,1,0.0452,0.887,0.91,0.105,0.637,120.518,217200,4,59.37371,9
Seductora,Aries Vigoth,spotify:track:3sWSsWEv2aOKEIL5Hkl8UB,0.542,0.483,6,-9.518,0,0.053,0.839,0.57,0.108,0.925,168.937,209922,3,29.01652,11
Deceiving Eye,The Prisoners,spotify:track:7BOQhtU4Q1HYKcxKz5vfE0,0.386,0.935,8,-2.258,1,0.0502,0.269,0.0113,0.055,0.732,141.237,181307,4,55.3959,8
Never Land - Full Length,Sisters of Mercy,spotify:track:6fX24XIDCUJQXkqlHHhGJc,0.617,0.405,9,-14.745,1,0.0248,0.35,0.91,0.0884,0.355,149.1,708506,4,33.30805,30
Pari à l'hôtel - 2006 Remaster,Étienne Daho,spotify:track:1H7D2ULXNv7AKH4Ukpzmvx,0.665,0.813,2,-4.638,1,0.0346,0.0628,0.939,0.172,0.97,132.088,215200,4,21.39981,13
Aldeia De Ogum,Joyce,spotify:track:1tp6x58PYYCcOyDaX9436B,0.339,0.917,6,-8.892,0,0.102,0.0127,0.000261,0.148,0.737,132.421,274400,4,57.50372,8
Irony of Force,Milan Pilar,spotify:track:1jT0cqkVIq5W3L7WLQY5A8,0.784,0.483,4,-16.495,1,0.0649,0.00667,0.427,0.177,0.383,110.039,180897,4,17.18379,8
Les deux pour le prix d'une,Lio,spotify:track:0dePWCNIwSt5wHnKZ9UbSI,0.626,0.853,2,-7.717,1,0.0327,0.378,0,0.292,0.926,149.895,161200,4,24.4387,9
La Hija de Nadie,Yolanda Del Rio,spotify:track:1TXIr8k01UXF0v6ckLVMUX,0.378,0.401,0,-8.67,1,0.0489,0.613,0,0.395,0.6,187.58,169413,3,23.99236,9
Ruines - Part 2 / 1996 Recordings,Éric Serra,spotify:track:44E38CgYnqklIJ1ACMjHtQ,0.562,0.0831,4,-16.847,0,0.0391,0.842,0.952,0.111,0.221,101.886,70627,4,25.65111,5
Rockin' Bones,The Cramps,spotify:track:1q4mBe3QIJIrXpwnpAbj95,0.659,0.55,4,-10.91,1,0.0465,0.0395,0.0343,0.165,0.513,113.42,168800,4,28.88152,9
Philharmonic Concerto Op. 120: I. Intrada,Malcolm Arnold,spotify:track:3L7UaK5rrZNr14YbKlMEvh,0.244,0.202,8,-19.818,1,0.0423,0.918,0.915,0.0637,0.0399,123.578,326027,4,24.09841,13
Horas Bajas - Remasterizado,Los Rebeldes,spotify:track:0xBhvb6c8KaLV7ER6Pj4jP,0.612,0.913,2,-3.985,1,0.0396,0.0889,0.000454,0.27,0.649,140.034,157147,4,34.79121,8
Los Momentos,Eduardo Gatti,spotify:track:6WbKPKpe5KOTuFOJ9YEQQC,0.58,0.119,11,-22.644,0,0.0377,0.769,0.00485,0.102,0.535,158.693,192067,3,49.69782,8
This Ain't No Picnic,Minutemen,spotify:track:3Yu5i8Jwq2anl6mMcKTRge,0.446,0.847,4,-9.58,0,0.22,0.00387,0,0.153,0.586,155.748,117733,4,59.19962,4
Waltz For Debby - Live / Take 1,Bill Evans Trio,spotify:track:5rchgDSUbbokMsLstvPDjM,0.422,0.315,9,-18.046,0,0.0339,0.872,0.713,0.205,0.147,102.158,454733,4,32.3559,17
You Got Good Taste,The Cramps,spotify:track:3gvDUvqbWdmSsGFbWaL3Yk,0.366,0.983,2,-5.763,1,0.104,0.0114,0.000215,0.717,0.399,152.81,206973,4,25.79805,11
El Ultimo Surf - Remasterizado,Los Rebeldes,spotify:track:6hhTdGK0ajzBqoNXKCL9lu,0.608,0.95,4,-7.163,1,0.108,0.0393,0.000755,0.07,0.39,110.08,107573,4,40.458,7
Lost Reflection,Crimson Glory,spotify:track:1TLAfgX6CpfTjhB0W9KxV5,0.181,0.409,8,-9.645,0,0.0321,0.295,4.12e-06,0.0852,0.177,173.32,289333,3,24.36534,16
Bermuda,Roky Erickson,spotify:track:4JYS8uR1YdfDwcpC1sZ7Bj,0.314,0.915,4,-6.537,1,0.169,0.0151,1.92e-05,0.347,0.682,160.406,192387,4,53.75095,10
Much Better Down There,Éric Serra,spotify:track:1yBal1mAMTia7Ms2n1zjFT,0.262,0.0335,7,-22.381,0,0.0343,0.964,0.947,0.122,0.0438,142.063,100493,4,29.01588,6
Ocean Of Diamonds,The Bluegrass Album Band,spotify:track:5yuLXwTnvCk0x4yZS45voZ,0.464,0.335,5,-14.902,1,0.0421,0.716,7.79e-05,0.104,0.764,175.116,160200,3,31.63263,8
Tugboat,Galaxie 500,spotify:track:2wSmwBjoS5skbNYAMBi5qG,0.285,0.89,0,-8.143,1,0.0405,0.153,0.492,0.113,0.323,115.988,236933,4,26.34058,12
Dreaming (Tell Me),Yngwie Malmsteen,spotify:track:4NsREnHwyAHwxrvVkavclz,0.33,0.474,1,-11.602,0,0.0324,0.363,0.000969,0.0434,0.338,118.0,319907,4,44.64096,14
Poinciana,Dutch Swing College Band,spotify:track:6EkGGcbbNsHC2NWeTFbg6x,0.53,0.357,7,-14.906,0,0.0378,0.642,0.908,0.119,0.681,123.184,251827,4,20.36923,13
