Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Silly Wasn't I	Cilla Black	spotify:track:0UxfLmyea1fjoUdH1N1sQx	0.647	0.566	7	-9.667	1	0.106	0.794	0.0487	0.15	0.613	77.449	132027	4	48.48487	6	0
Telefone (Long Distance Love Affair)	Sheena Easton	spotify:track:1ubcQSjkMnrwwqGVeDJBIW	0.844	0.683	9	-4.292	1	0.0883	0.246	2.37e-06	0.109	0.899	138.068	222040	4	27.26833	13	0
Temple of Love - Extended Version 1983	Sisters of Mercy	spotify:track:6ADyVHLIyY1sOLmEANictY	0.483	0.961	11	-8.699	0	0.0815	0.000167	0.417	0.236	0.26	171.009	462629	4	67.9683	17	0
Laid	James	spotify:track:2L8kaqJ2YHbKlcX1e1rKnf	0.477	0.965	0	-5.735	1	0.0361	0.0196	0.000126	0.138	0.642	116.251	156867	4	52.63421	8	1
When I Hear My Name	The White Stripes	spotify:track:6wfLEvrXx2hsoW1LR4rkrJ	0.347	0.902	11	-2.295	1	0.184	0.493	0.00111	0.0896	0.476	151.389	114360	4	76.45932	3	0
Am I Wrong	Love Spit Love	spotify:track:27rRGs85Hv9eyXkWuzUnyM	0.441	0.659	9	-7.395	1	0.0315	0.35	9.9e-05	0.305	0.536	102.464	214173	4	36.13243	9	1
You're The Only Woman	The Brat Pack	spotify:track:13B5m122SGIzCOYHrxjMho	0.654	0.873	7	-8.06	0	0.0439	0.147	0.00166	0.31	0.956	107.073	296333	4	19.90606	14	1
Waiting For Wednesday	Lisa Loeb & Nine Stories	spotify:track:5dtGANbAShCkQZK0FU1xw8	0.522	0.889	2	-5.4	1	0.0298	0.00141	0.000123	0.242	0.961	128.473	188640	4	36.37974	8	1
Scatman (ski-ba-bop-ba-dop-bop)	Scatman John	spotify:track:623rRTKwGmgjH6sjE9uWLh	0.65	0.82	5	-10.9	0	0.0356	0.0655	0.00274	0.215	0.757	135.982	215973	4	21.6099	10	0
Dirty Love	Thunder	spotify:track:4hAx5iTGvFrF7GxyFyLvJR	0.459	0.935	6	-10.083	0	0.0423	0.00853	0.000176	0.171	0.778	119.111	315587	4	25.74222	14	1
Who Said I Would	Phil Collins	spotify:track:6JrbcoCC9Zotanq4Or4nST	0.688	0.9	5	-5.534	1	0.049	0.164	0.00988	0.291	0.491	131.031	241787	4	45.37201	9	1
Connected	Stereo MC's	spotify:track:5t09SnxOR2AelOghumKkXO	0.647	0.798	1	-12.144	0	0.0365	0.0498	0.00221	0.0722	0.706	100.631	314133	4	58.00848	8	1
Blinded By The Sun	The Seahorses	spotify:track:7jsz8TtuLHXJFVbR9J9qR4	0.344	0.716	2	-7.253	1	0.0287	0.000938	4.72e-06	0.312	0.46	171.803	215893	4	46.56745	8	0
Tilebreaker	Polvo	spotify:track:5Fj33P5LI3Bz6ZYRfnNfMC	0.331	0.902	6	-7.457	0	0.0571	0.000305	0.822	0.141	0.535	119.872	249227	4	26.92467	11	0
No Voice In The Sky	MotÃÂÃÂÃÂÃÂ¶rhead	spotify:track:5BXqxkJcbpbDCrnfW9DB2N	0.312	0.96	8	-6.257	1	0.0527	0.184	0.15	0.209	0.381	108.249	252029	4	43.37546	10	0
I Wouldn't Lie	Yarbrough & Peoples	spotify:track:6jSLuy1IiyFPso0zZIfzhk	0.729	0.594	10	-14.376	1	0.031	0.00618	0.516	0.0741	0.861	111.458	302440	4	35.74404	13	0
Conviction Of The Heart	Kenny Loggins	spotify:track:2NKAzlbQGnm0gY5o1vFx7H	0.491	0.5	7	-12.097	0	0.0377	0.439	5.63e-06	0.114	0.406	96.7	411267	4	20.51775	13	1
Tonight I Think I'm Gonna Go Downtown	Jimmie Dale Gilmore and the Flatlanders	spotify:track:0rFdpSL1zz0gtKtgISdmHR	0.564	0.33	9	-12.332	1	0.0316	0.485	0.00108	0.123	0.599	78.192	164307	4	64.16085	6	0
What A Girl Wants	Christina Aguilera	spotify:track:5bGmuxShUba9maPswDnhCs	0.754	0.819	0	-6.833	1	0.112	0.0684	0	0.345	0.818	142.137	215800	4	38.85368	9	1
Visions Love	Chris & Cosey	spotify:track:7DMPyUK3hS8rx6B4sI9xSh	0.657	0.566	7	-13.332	1	0.0576	0.00866	0.0283	0.0696	0.382	104.16	270400	4	95.72903	12	0
Hole Hearted	Extreme	spotify:track:1cItNpcJskTVETprljc7HV	0.4	0.747	6	-9.438	1	0.045	0.163	0	0.0774	0.674	203.396	219289	4	98.59676	5	1
Need You Around	Smoking Popes	spotify:track:0skxqaapKhdZ2BW5H1Umxh	0.193	0.903	9	-7.318	1	0.0635	8.42e-05	0.593	0.099	0.526	217.943	222693	4	22.76189	13	0
Satisfied	Lulu And The Luvvers	spotify:track:4aAqN4Xzxd7UqG9KpTeVVI	0.304	0.856	2	-9.667	1	0.118	0.199	3.44e-05	0.455	0.464	156.185	174427	4	65.89147	6	0
Restless Heart	Peter Cetera	spotify:track:03700DXvpDN5MXqaLeU0J0	0.558	0.915	2	-8.501	1	0.0444	0.116	8.5e-06	0.313	0.758	184.78	249107	4	32.42524	10	1
Never Let You Go - 2008 Version	Third Eye Blind	spotify:track:1sxUaLi0G2vB7dl4ogtCxH	0.728	0.94	4	-5.034	1	0.0368	0.0814	0.000162	0.109	0.967	113.76	237240	4	42.92495	11	0
Willy Nilly	Rufus Thomas	spotify:track:7cK3Y0AiHpiXLTKJkPgtNR	0.786	0.572	0	-7.806	1	0.0397	0.557	0.000414	0.22	0.92	109.478	157080	4	48.97024	7	0
Communist Daughter	Neutral Milk Hotel	spotify:track:72iYfBDEF6dNVeekA8ppyB	0.192	0.377	7	-9.157	1	0.0352	0.285	0.813	0.173	0.0976	84.772	117307	4	32.368	5	0
Where You Goin' Now	Damn Yankees	spotify:track:3jaRUUaJUvS57h1DyVzUUX	0.48	0.72	7	-5.607	1	0.0283	0.0116	0	0.114	0.383	76.54	279847	4	40.52366	9	1
Someday We'll All Be Free	Donny Hathaway	spotify:track:5J5rzvpYAQHlELldedLT9X	0.379	0.413	6	-11.497	1	0.0335	0.451	1.24e-05	0.18	0.249	77.022	250867	4	48.46253	12	0
Simple Life	Elton John	spotify:track:1KkPY76tgPzEnL8hdqTiIu	0.663	0.788	5	-7.484	1	0.0314	0.00838	0.143	0.19	0.476	101.779	386000	4	42.68993	23	1
Solid	Grant Green	spotify:track:3EAUgtBGYPNaX3vJ9IPCip	0.559	0.288	5	-17.256	0	0.0358	0.689	0	0.185	0.619	75.645	443333	4	68.59936	17	0
C'est La Vie	B*Witched	spotify:track:0P6CPJrNJ1Zt755CQTWg3S	0.705	0.936	7	-5.109	1	0.0306	0.0978	0.000124	0.0506	0.939	109.004	173693	4	33.91423	10	1
My Love	Little Texas	spotify:track:5PyA2avguoJ2n2U42Y9GXS	0.65	0.534	9	-10.391	1	0.0247	0.377	0	0.0416	0.428	94.558	245800	4	64.33487	10	1
Someone to Pull the Trigger	Matthew Sweet	spotify:track:6gex4z1I6XU89QP2gS85uP	0.483	0.671	0	-8.16	1	0.027	0.0107	0.0142	0.144	0.556	101.773	235907	4	44.65456	10	0
Underwhelmed	Sloan	spotify:track:7EPKTiAQSvu9HwZDqvGelg	0.415	0.936	11	-6.612	1	0.0934	0.000811	0	0.103	0.563	133.766	285302	4	33.13102	10	0
Inch By Inch	The Strikers	spotify:track:2sBX9e6y1rIkLvVyvP7Hlx	0.853	0.643	1	-14.277	0	0.0493	0.00364	0.00277	0.0802	0.946	121.184	492800	4	32.3464	20	0
Hide And Seek	Pajama Party	spotify:track:34DQNlufkpoXUeSaKopJjE	0.819	0.764	0	-11.964	1	0.032	0.0207	0.0133	0.308	0.946	121.473	253867	4	18.55791	12	1
We Are the Young	Dan Hartman	spotify:track:4R9PY7rOJuI5lWAK73lTaD	0.661	0.898	1	-6.234	1	0.0419	0.000832	2.93e-06	0.0686	0.627	115.046	257733	4	51.98758	12	0
Whatcha Gonna Do - Vocal Mix	Blaze	spotify:track:6PYT9uddbdjP2gHXBiCri9	0.801	0.766	1	-8.653	1	0.103	0.0398	0.000175	0.0384	0.606	118.234	346200	4	25.36671	13	0
Sadly Acknowledged	The Freeborne	spotify:track:7EEbBYhjjMpn12E1SVCj3b	0.408	0.517	9	-17.195	1	0.123	0.868	0.0922	0.444	0.648	105.209	88240	4	42.54998	5	0
NAStradamus	Nas	spotify:track:5IUceLAshLX0OSTAdSLcPv	0.823	0.62	8	-8.002	1	0.329	0.000484	0	0.494	0.628	90.57	251933	4	33.8052	9	1
El Greco: Movement Ii	Vangelis	spotify:track:4DWOOZBnNvyXaKVwaJPsSy	0.225	0.0624	4	-21.969	0	0.0339	0.83	0.634	0.115	0.0361	104.515	320000	3	28.92041	15	0
Cumbersome	Seven Mary Three	spotify:track:6u1yKoh00WaoSpNp46RzKF	0.543	0.79	11	-5.932	1	0.0358	0.00811	0	0.238	0.339	80.923	236973	4	38.89468	9	1
Do You Believe In Us	Jon Secada	spotify:track:3u5e3ovyvQLoauwUzWezvX	0.662	0.891	3	-7.245	1	0.0349	0.0103	3.64e-06	0.634	0.743	107.75	239267	4	51.98371	11	1
Heart Of Stone	The High Numbers	spotify:track:5dX0eNs1oIbTtrZSbDRwJd	0.535	0.822	9	-8.353	0	0.0333	0.00197	7.57e-06	0.331	0.961	130.466	139853	4	40.5919	6	0
Do You Compute	Drive Like Jehu	spotify:track:793RxZVVT5ITET0thwbjAK	0.277	0.706	4	-9.474	0	0.0378	0.00176	0.372	0.0988	0.389	135.215	432933	3	29.60209	12	0
Hard To Say I'm Sorry	Az Yet	spotify:track:2OWzR8QoH7KaLtiN65v32x	0.537	0.413	5	-9.949	0	0.0366	0.604	0	0.16	0.22	127.77	195693	4	61.32283	7	0
Kill You If You Want Me To	Caustic Resin	spotify:track:5wY1IrMl6xH5vd0c7DqPbU	0.206	0.567	7	-7.564	1	0.0309	0.000307	0.0738	0.0973	0.329	152.18	304600	4	39.22395	10	0
I Think It's Going To Rain Today	Dusty Springfield	spotify:track:6eLAxAuhLkwCVJebqev16O	0.214	0.299	4	-11.851	1	0.0302	0.612	1.23e-05	0.101	0.22	82.74	196533	4	27.38173	15	0
1-2-3	The Chimes	spotify:track:59SxsQ3e2bQ9U65GelEMqV	0.826	0.611	6	-12.571	1	0.0648	0.0336	0.0224	0.0498	0.919	109.801	203360	4	36.84838	9	1
I'll Be Loving You	Collage	spotify:track:0HznAaWAq5FRLnLyKNf9Tv	0.62	0.868	11	-6.805	0	0.0528	0.00591	0	0.248	0.339	133.97	228040	4	45.68575	9	1
Sad New Day	Me Phi Me	spotify:track:2w6NtO0ll8NeJq93UzRi2N	0.798	0.619	7	-9.595	1	0.212	0.115	3.46e-06	0.0797	0.636	100.258	327867	4	101.03166	8	1
Stay Real	Erick Sermon	spotify:track:6jaj4k0LwFLy1q54TXZZpZ	0.789	0.757	11	-9.232	1	0.215	0.0088	0.00696	0.625	0.525	97.641	235467	4	58.39611	7	1
Make It Easy On Yourself	Jerry Butler	spotify:track:5UbSYeJarMmWHuRcRCdaRm	0.382	0.336	6	-12.196	0	0.0313	0.85	7.2e-06	0.183	0.294	83.584	165740	4	42.62599	9	0
Fast As You	Dwight Yoakam	spotify:track:6FevJcaJvt5EvsHnuJHBnb	0.628	0.801	4	-7.926	1	0.0282	0.000479	0.0897	0.396	0.843	125.954	285200	4	38.44858	12	1
Slight Return	The Bluetones	spotify:track:3SyPTIK2xO4UhlpmKPsnK6	0.431	0.903	2	-6.577	1	0.0406	0.02	4.95e-05	0.173	0.672	102.787	201133	4	108.52211	5	0
My Girl Josephine	Flamin' Groovies	spotify:track:4tcFHTaheoWs3lOHA3BMtT	0.554	0.792	9	-4.303	1	0.0376	0.175	0.319	0.039	0.97	81.351	130467	4	52.40158	6	0
Dr. Beat - Original 12" Mix	Gloria Estefan And Miami Sound Machine	spotify:track:6b5EOGzDflaKu6Pt6Csb4R	0.844	0.75	0	-10.276	1	0.0697	0.148	0.128	0.354	0.673	117.723	388533	4	49.40927	17	0
Sunshine	Coko	spotify:track:5YEpXBb9dyffXRaC0nSuCE	0.595	0.815	7	-4.034	1	0.0357	0.166	9.95e-05	0.339	0.437	94.905	247733	4	84.25079	9	1
Shock - Shep Pettibone Mix	The Psychedelic Furs	spotify:track:5sgdqyn0NtyBrxAXk1OWtY	0.571	0.881	11	-9.726	0	0.0358	0.0155	0.000862	0.145	0.724	129.217	440093	4	30.37249	19	0
Fading Like A Flower (Every Time You Leave)	Roxette	spotify:track:7qSd3WHSPUtmt6c36pwJaY	0.609	0.668	0	-5.738	1	0.026	0.195	0	0.219	0.319	105.419	230680	4	39.48621	12	1
La mer	Charles Trenet	spotify:track:7sZSe99XSTu5KpYJEThvWr	0.219	0.168	0	-16.267	1	0.0505	0.965	0.106	0.373	0.548	69.091	201840	4	36.18187	9	0
Rock Me Amadeus - The Gold Mix	Falco	spotify:track:7tGOxq2rtohwKQml0YVF9d	0.617	0.886	4	-7.092	0	0.132	0.396	0.005	0.14	0.909	176.563	201867	4	20.08781	8	0
I Know The Moon	Blossom Dearie	spotify:track:6111ANmUwd34s3syZ6UBFv	0.428	0.404	11	-12.025	0	0.035	0.38	0.103	0.33	0.557	84.635	202573	4	28.55707	10	0
Try Me	James Brown	spotify:track:31usEzDUXeGWAheRaCeEaD	0.683	0.265	0	-12.735	1	0.0293	0.933	0	0.71	0.647	102.08	149560	3	36.41965	7	0
Show Me	Glenn Jones	spotify:track:0uzurgoEhQ9MT1LevKAYg4	0.675	0.403	1	-12.482	0	0.0338	0.265	0	0.081	0.719	84.173	237733	4	36.23177	9	0
High And Dry	Radiohead	spotify:track:5jafMI8FLibnjkYTZ33m0c	0.418	0.383	4	-11.782	1	0.0257	0.0718	0.0177	0.0896	0.352	87.773	257480	4	28.62747	12	1
Radiation Vibe	Fountains Of Wayne	spotify:track:3XApt3UvXtv8y9S6DrAxCL	0.593	0.78	9	-6.281	1	0.0253	0.000125	0.000164	0.166	0.507	109.529	221173	4	43.08196	11	0
Driveway to Driveway	Superchunk	spotify:track:1C65EMS98C2cnJZA5DEEq8	0.495	0.762	9	-6.289	1	0.0271	0.0442	0.251	0.308	0.405	93.626	281033	4	45.45534	11	0
Burn Rubber On Me (Why You Wanna Hurt Me)	The Gap Band	spotify:track:4QWGpQjCFzlQWsB6CKSDIF	0.773	0.732	11	-10.199	0	0.0452	0.0638	0.00118	0.349	0.897	116.237	335240	4	39.5561	9	0
Can't Hear You No More	Lulu	spotify:track:2ULIGKdeHlVCT1MLW68Z1Y	0.191	0.606	2	-8.411	1	0.0356	0.0093	7.88e-05	0.314	0.376	202.956	133467	4	42.69075	8	0
I Just Want To Dance With You	George Strait	spotify:track:4cdAXfguhQHYFkvuuzye1m	0.715	0.469	0	-8.674	1	0.0279	0.439	8.69e-05	0.104	0.502	113.991	210867	4	27.1749	10	1
Love Bowl	Dr. Lonnie Smith	spotify:track:5wyfXtRDzEFtVJKXrvhR6l	0.626	0.61	10	-11.879	0	0.0375	0.281	0.834	0.695	0.616	108.188	583067	4	71.63117	23	0
The Pusher	Steppenwolf	spotify:track:5YQJCy61kLRpNsBjki99MM	0.512	0.471	0	-9.344	1	0.0262	0.215	0.0914	0.157	0.67	81.978	348800	4	33.63093	15	0
How Bad Do You Want It?	Don Henley	spotify:track:6KIbBxMKqXxZeK8wOtRFiX	0.711	0.879	10	-9.325	1	0.0353	0.208	1.41e-05	0.0494	0.653	118.199	226307	4	25.82461	14	1
The Prince	Metallica	spotify:track:0lFkFLtsUPSIXUNbX0ehNN	0.269	0.957	9	-6.261	0	0.109	4.43e-05	0.02	0.0972	0.562	164.071	265667	4	40.65607	13	0
I Am A Scientist	Guided By Voices	spotify:track:0oN2fJx5t5BzkKQQiojHrr	0.529	0.513	9	-13.45	1	0.0336	0.978	0.0214	0.108	0.513	115.959	144400	4	42.85708	7	0
Wax Ecstatic (To Sell Angelina)	Sponge	spotify:track:0SKiQidbB2lEY7us6yDt2m	0.464	0.95	8	-5.165	1	0.0523	1.64e-05	0.00268	0.906	0.434	136.781	248613	4	30.46365	10	0
Didn't I (Blow Your Mind)	New Kids On The Block	spotify:track:3UxhGH45xEy6J2JJwm3izJ	0.641	0.43	1	-13.314	0	0.0283	0.306	0	0.162	0.506	137.807	265040	4	43.52508	13	1
Good Enough	Mudhoney	spotify:track:26lgpX6SguLbcahokmPLTW	0.381	0.675	10	-16.211	1	0.0355	6.9e-05	0.516	0.154	0.815	127.115	205667	4	19.79221	10	0
East 1999	Bone Thugs-N-Harmony	spotify:track:55RXcZ0Mpwt97vj2Angnn1	0.878	0.607	11	-9.032	0	0.149	0.0748	0	0.659	0.735	129.472	261773	4	48.71616	12	1
I Belong To You (Every Time I See Your Face)	Rome	spotify:track:1nP6feYWJVpbO41aezFtm2	0.759	0.337	0	-11.034	0	0.035	0.026	0	0.0753	0.335	117.845	273267	4	37.19882	15	1
Bitter Tears	INXS	spotify:track:1hn1DJ1nWnMywgt9maAez0	0.579	0.925	0	-2.217	1	0.044	0.155	8.85e-06	0.234	0.815	114.288	228820	4	44.92039	10	1
Start The Car	Jude Cole	spotify:track:5k6LZE2GHmChX0UeKiKjvl	0.691	0.731	4	-10.446	0	0.0343	0.21	0.000415	0.194	0.743	109.862	306840	4	71.74129	10	1
Ain't Seen Love Like That	Mr. Big	spotify:track:0Np00vOtVvqZpHqEyYylAs	0.664	0.542	0	-8.793	1	0.027	0.706	0	0.0847	0.429	93.705	211573	4	35.6836	11	1
How I'm Comin'	LL Cool J	spotify:track:6eeETlsa4gwbfFnO4Minlg	0.755	0.974	11	-8.68	1	0.208	0.0605	0	0.323	0.309	97.094	305893	4	42.46994	10	1
Skimble Skamble	Chris & Cosey	spotify:track:4BR5jJ7ziTh4LQnhlUzoo8	0.77	0.51	8	-12.623	1	0.171	0.0011	0.829	0.327	0.215	140.425	325667	4	24.84318	12	0
I Can't Help Myself (Sugar Pie, Honey Bunch)	Four Tops	spotify:track:0GiWjFOVWv3mVaNCxkgqlq	0.704	0.811	0	-3.036	1	0.0288	0.11	0	0.0865	0.965	127.888	163640	4	34.45453	8	0
FF=66	Jawbox	spotify:track:6PrFzT5tLigMmKGXhOUVrq	0.381	0.985	2	-5.722	1	0.125	0.00432	0.833	0.0915	0.0437	112.904	161907	3	37.25594	8	0
Distance Equals Rate Times Time	Pixies	spotify:track:6NLXWsJoQShW2OSxAMaSPU	0.447	0.73	9	-9.935	1	0.0563	9.47e-05	0.516	0.423	0.479	122.095	84107	3	47.0629	4	0
This Beat Is Hot	B.G. The Prince Of Rap	spotify:track:2pWx1vjmAa3G40ur0vPPDR	0.784	0.982	2	-6.343	1	0.0581	0.0153	0.0826	0.263	0.817	112.035	232095	4	32.2755	7	1
Burnt Flowers Fallen	Type O Negative	spotify:track:7jqr8ENG3NMumkq4TmVsBf	0.415	0.805	9	-7.52	1	0.0419	0.572	0.0145	0.494	0.228	83.002	369533	4	39.57893	12	0
I'll Be	Edwin McCain	spotify:track:5K7AMlpc4796JRWXb26nCV	0.371	0.609	11	-5.524	1	0.0295	0.386	0	0.104	0.426	136.526	266533	3	29.87773	11	1
Just Another Day	Queen Latifah	spotify:track:48FC4RXepyOHJFTyFuQkm0	0.677	0.365	7	-18.719	1	0.305	0.316	0.0541	0.222	0.26	173.861	268067	4	33.71155	13	1
I'm Free	The Soup Dragons	spotify:track:1K97Cp6YcpSRz1VxR1JKVC	0.645	0.931	7	-6.041	1	0.0752	0.0973	2.49e-05	0.0739	0.876	103.273	211693	4	30.80298	9	1
I Want It All	Eve's Plum	spotify:track:3ZFYthWKkyrkdD5iCT0fT6	0.597	0.678	0	-9.491	1	0.0291	0.000103	0.673	0.456	0.774	124.031	255507	4	31.77766	15	0
In A Dream	Rockell	spotify:track:4Xf27f2BIY6FmvifqxQ7RD	0.785	0.688	9	-7.348	0	0.0385	0.019	0.3	0.136	0.835	132.279	241693	4	29.88705	12	1
Do I Have To Say The Words?	Bryan Adams	spotify:track:2jstyP5wqWuPfH8GCRUrwr	0.505	0.585	7	-9.412	1	0.0289	0.0821	2.57e-06	0.161	0.47	128.051	371173	4	45.61179	14	1
Speedy Gonzales	Pat Boone	spotify:track:4Wssme6tjko8IdxdDyXGJm	0.624	0.588	11	-8.492	1	0.0612	0.801	0	0.313	0.862	146.481	156040	4	36.53012	7	0
U.N.I.T.Y.	Queen Latifah	spotify:track:3mmbJnh1L94Zl8QZcUTq39	0.659	0.738	4	-4.077	0	0.362	0.00561	0	0.319	0.516	93.796	251907	4	45.96225	11	1
Come To My Window	Melissa Etheridge	spotify:track:4LmlGaGTEbTGE5VngAbpA3	0.512	0.636	7	-9.602	1	0.0262	0.08	0.000106	0.088	0.499	97.257	236000	4	57.47528	9	1
Something So Good	The Railway Children	spotify:track:1NlWKeTXE8v5vupPAZ1IfD	0.575	0.929	4	-5.96	1	0.0314	0.000121	0.000816	0.186	0.738	124.557	253733	4	49.68884	6	0
Sound Of Da Police	KRS-One	spotify:track:3Y6XWs8xMlCngyIxNOFnsp	0.794	0.95	1	-8.78	1	0.294	0.124	7.71e-05	0.133	0.324	94.984	258507	4	22.93256	9	1
My Little Lady	The Tremeloes	spotify:track:4fOybAEWTmc3lK02WI39jW	0.494	0.814	2	-4.623	1	0.0318	0.307	0	0.132	0.975	125.36	165907	4	38.5218	7	0
Rumble at Waikiki	The Looney Tunes	spotify:track:3wp2ABU6yGrTGOPktx1U5d	0.234	0.544	9	-11.68	0	0.0334	0.197	0.821	0.143	0.75	80.687	158893	4	27.37635	10	0
Club At The End Of The Street	Elton John	spotify:track:3spWfMlB39jSkstIslYnvG	0.65	0.755	2	-9.645	1	0.0281	8.12e-05	0.0145	0.326	0.782	124.844	292173	4	36.28767	17	1
Forever In Love	Kenny G	spotify:track:6mBzwM0fZWRgiNVFHUzknM	0.357	0.493	5	-7.466	1	0.0278	0.261	0.111	0.159	0.102	81.212	297867	4	52.97632	10	1
Candy Rain	Soul For Real	spotify:track:4j1Bk0BEIGCF9hR7cSwl9d	0.59	0.699	11	-7.529	0	0.079	0.00389	4.69e-05	0.0577	0.63	188.269	276067	4	24.85131	12	1
I Wanna Be Your Joey Ramone	Sleater-Kinney	spotify:track:1NVq4MTXJVqJ1Dw7LJ6KD4	0.391	0.942	1	-3.109	1	0.0634	0.04	0.489	0.131	0.618	137.649	156987	4	56.78352	7	0
Ain't We Got Fun? (with Paul Weston & His Orchestra)	Doris Day	spotify:track:5EZSr4AUcLU86XVAtKPM5i	0.625	0.304	0	-10.103	0	0.106	0.925	6.16e-06	0.259	0.724	169.588	154040	3	27.01777	9	0
Talk Show Shhh!	Shae Jones	spotify:track:7hx9lupBCq8SSr1Lm6l0on	0.884	0.26	10	-7.458	0	0.0558	0.0244	0	0.0688	0.516	121.937	252819	4	47.96398	9	1
Whenever You Come Around	Vince Gill	spotify:track:3PHLZ5wmtyZha1pp2405OT	0.719	0.22	11	-11.811	1	0.0294	0.736	9.4e-06	0.118	0.168	115.375	259160	4	30.59945	12	1
King Midas in Reverse	The Hollies	spotify:track:5ejhLHGjm8AYIKHv01LC1K	0.554	0.453	0	-9.893	1	0.0255	0.25	0	0.154	0.751	98.27	182293	4	31.20421	7	0
What I Got	Sublime	spotify:track:3B4q6KbHbGV51HO3GznBFF	0.804	0.696	7	-7.47	1	0.0899	0.00877	0.000985	0.314	0.657	95.721	170907	4	108.73644	5	0
If I Ever Fall In Love	Shai	spotify:track:1jCsCYgzQQHk3bDJDuFbNi	0.402	0.205	6	-11.232	1	0.038	0.758	0	0.147	0.42	143.994	189027	4	27.35084	12	1
Backyard Boogie	Mack 10	spotify:track:0Bbd5inN2znpGQkxZbqmmU	0.853	0.603	1	-7.85	1	0.226	0.14	0	0.0783	0.546	95.936	259181	4	40.24975	12	1
Words Enough to Tell You	Mascots	spotify:track:2Pu4GtxAXJGzfxvKldqh8L	0.542	0.64	6	-7.195	1	0.0346	0.0049	0	0.114	0.307	145.117	115373	4	18.41387	8	0
Halfway To Seven	The Looney Tunes	spotify:track:5i7vkXcPyI1p5nXsSGvUQz	0.725	0.368	10	-15.286	0	0.0582	0.000254	0.879	0.118	0.563	101.502	159733	4	42.34123	9	0
Fire Trance	Chris & Cosey	spotify:track:5MUlkXJcvAFhejqstigx9f	0.444	0.0473	1	-34.112	1	0.0351	0.73	0.91	0.098	0.035	119.903	407040	4	26.52166	17	0
Don't Walk Away	Jade	spotify:track:7tsRp7QKUBp6hc9bth0h7x	0.831	0.915	10	-7.501	0	0.128	0.147	0.00571	0.196	0.881	102.979	216373	4	37.30756	11	1
Spend My Life With You	Eric Benet Featuring Tamia	spotify:track:58s4iqgXFzXhBndBkg2AaD	0.583	0.435	8	-8.784	1	0.0386	0.434	5.49e-05	0.102	0.292	72.01	276013	4	27.82509	8	1
Jessie	Paw	spotify:track:2l5kLItrukYUQ9UM40mFOT	0.327	0.902	0	-8.769	1	0.116	0.00417	0.0396	0.0823	0.387	154.142	194000	4	31.53108	6	0
Jupiter's Child	Steppenwolf	spotify:track:7Fh79kzkNMPqlPqZEEOZso	0.583	0.509	10	-13.921	1	0.0293	0.119	0.0502	0.116	0.913	99.185	204867	4	53.75047	10	0
Mint Car	The Cure	spotify:track:3OxKJOPa1AqFkZGBB2HUlW	0.602	0.945	2	-3.293	1	0.0623	0.0663	0	0.386	0.761	143.844	209733	4	51.46529	9	1
Everything's Alright	The Mojos	spotify:track:3CVFY4r8P8Rq321QQPeCbd	0.454	0.671	0	-8.263	1	0.0332	0.361	1.06e-05	0.0857	0.953	77.695	139320	4	19.84177	9	0
I Don't Mind	Immature	spotify:track:43iLFpyEBtuMkfeQm0mQLB	0.661	0.626	11	-6.705	0	0.0253	0.0202	0.0152	0.074	0.3	139.507	266400	4	29.18715	12	1
Praise You	Fatboy Slim	spotify:track:21RDsw7wzUJNl2FbWTgEfJ	0.621	0.885	1	-6.826	1	0.0473	0.0418	0.492	0.133	0.554	109.727	227973	4	61.87662	6	1
Blue	LeAnn Rimes	spotify:track:1g5EcKDECPxeI7kgkvcbxm	0.545	0.452	4	-8.604	1	0.0248	0.595	1.29e-06	0.161	0.297	91.294	169547	4	38.50964	9	1
I Got You Babe	Sonny & Cher	spotify:track:2SWBfqj1FrS8t8z56G55rP	0.621	0.708	6	-9.057	1	0.0259	0.246	2e-06	0.143	0.624	110.533	193840	3	27.82162	11	0
Let The Beat Hit 'Em	Lisa Lisa And Cult Jam	spotify:track:7Ayjd9ukrR7BqK7Qtna1Ey	0.828	0.847	11	-6.828	0	0.0857	0.000126	0.169	0.522	0.331	127.996	320630	4	23.44941	13	1
Some Girls	Racey	spotify:track:4areksgU8Nn6bf0kIAY8q0	0.728	0.844	4	-4.664	0	0.0693	0.62	4.91e-05	0.0467	0.928	91.3	207480	4	43.4682	10	0
When 3 Is 2	Hammerbox	spotify:track:0LZjdlDmQUnXzIxH1zgwdK	0.242	0.91	11	-8.046	1	0.0594	0.000469	8.67e-05	0.385	0.774	97.995	266000	4	49.19813	8	0
It Was a Night Like This	The Turbans	spotify:track:0rWKQVernrLLKAhiiGu8s2	0.601	0.63	5	-6.442	1	0.078	0.906	9.81e-06	0.108	0.972	139.362	138667	4	32.2821	8	0
Enter Sandman	Metallica	spotify:track:5sICkBXVmaCQk5aISGR3x1	0.577	0.828	6	-8.691	0	0.0298	0.00213	0.0114	0.0581	0.604	123.257	331267	4	84.9365	15	0
Come & Talk To Me	Jodeci	spotify:track:5xE7sFTlv2yrG9mmhDSpdq	0.72	0.657	11	-6.823	0	0.295	0.0262	2.33e-06	0.209	0.657	172.168	295387	4	45.02844	12	1
