Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Oh! Sweet Nuthin' - 2015 Remastered,The Velvet Underground,spotify:track:4Wi6OrpIzvG0dRHN8pVuTs,0.399,0.467,5,-11.763,1,0.0284,0.303,0.0186,0.124,0.525,75.601,445187,4,27.25751,19
(Don't Fear) The Reaper,Blue ÃÂÃÂyster Cult,spotify:track:5QTxFnGygVM4jFQiBovmRo,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000211,0.297,0.382,141.47,308120,4,66.69095,8
Polecat Woman,Three Man Army,spotify:track:06NyGnkmqXoHRPT8QAW0AX,0.537,0.889,11,-7.167,0,0.0538,0.000115,0.0258,0.331,0.491,121.138,232120,4,64.34701,11
Nervioso Visitante,Pappo's Blues,spotify:track:5BXcc3v4xl36hnqVGOArG0,0.252,0.668,8,-12.649,0,0.0496,0.17,0.85,0.644,0.276,137.286,357220,3,26.73942,15
Fantasy,Aquarian Dream,spotify:track:0XVz2TRpjd99IzI9Etu5Cp,0.625,0.701,9,-9.94,1,0.168,0.489,0.000413,0.247,0.841,133.489,216760,4,30.79432,6
Station 2: SchÃÂÃÂ¶nes Babylon,A.R. & Machines,spotify:track:2yXLLYU31uCylBtSVNxi8F,0.638,0.863,9,-12.543,1,0.0483,0.663,0.795,0.165,0.397,126.009,300000,4,30.50806,11
Back in the USA,MC5,spotify:track:4Mb6F7s0Oa0VYSvIbiRBUO,0.673,0.89,4,-4.986,1,0.118,0.55,0,0.065,0.877,92.577,145600,4,48.26437,8
SheÃÂ¢ÃÂÃÂs A Dancer,Crack The Sky,spotify:track:03NsOnmuc7PoLzqlp1lwfT,0.457,0.857,11,-8.604,0,0.0992,0.00143,0.0174,0.247,0.736,128.597,234731,4,56.37526,11
Brindo por TÃÂÃÂ­ y por MÃÂÃÂ­,Tormenta,spotify:track:0yKBkX8Hzgsl5wSow1Qrpa,0.631,0.67,7,-5.976,0,0.0472,0.167,0,0.0967,0.655,125.854,134213,4,29.86772,8
Sweet Surrender,Tim Buckley,spotify:track:42AO7bZPlJIxAbbn81k4kw,0.546,0.53,2,-8.299,1,0.0285,0.198,0.000692,0.197,0.56,108.923,404613,4,36.95178,22
One End More / Phil's Little Dance / Worlds Of Zin,Gilgamesh,spotify:track:2vR62wZwi7vmPgGHbX0U6s,0.386,0.502,2,-12.774,1,0.0404,0.552,0.0348,0.183,0.538,150.652,622360,4,26.04418,26
The Ship,Tea,spotify:track:3QVgv2huKLt8rpA3A2dGfD,0.275,0.684,5,-9.904,1,0.09,0.525,0,0.122,0.204,141.545,407998,4,20.20174,17
We Need Order,The Chi-Lites,spotify:track:6VXYuzCoFQALL83BOk12q6,0.686,0.496,0,-9.681,1,0.0299,0.281,4.5e-05,0.2,0.396,102.683,326067,4,84.53862,8
DON'T WANT,Ancient Grease,spotify:track:0I2US5PmWmDZKf9OV0EVgI,0.449,0.567,7,-11.567,0,0.0468,0.0301,0.18,0.208,0.799,123.306,308867,4,30.04258,16
Up to Me,Roger McGuinn,spotify:track:2Yvm4TvVBg6uBO6GXvILEl,0.572,0.55,4,-13.12,1,0.0401,0.407,0,0.118,0.79,95.525,337600,4,40.73327,8
Psycho Mafia,The Fall,spotify:track:4TymgNWHHSsT7tkAnhOCuu,0.3,0.894,4,-6.108,1,0.261,0.000233,0.00022,0.307,0.801,180.043,134600,4,44.17324,5
Steamroller,Poobah,spotify:track:1iq9bju7W5oyBmztI5VbKX,0.455,0.904,11,-8.77,0,0.105,0.00232,0.0658,0.249,0.279,101.947,280581,4,73.98,10
Gato de la Calle Negra,Pappo's Blues,spotify:track:4i6ysPzJ7mgkmQwPdrjz6l,0.492,0.642,4,-7.958,0,0.0286,0.296,0.00165,0.147,0.466,108.891,310123,4,64.45241,8
I Wonder,Growl,spotify:track:6548oUZxnIdfP6JabzaHc1,0.625,0.751,2,-11.202,1,0.0702,0.0853,0.0175,0.0593,0.613,131.884,208920,4,52.38566,10
Post-Crucifixion,Pescado Rabioso,spotify:track:2ri0lTjVeBkWAmRVkJoHXL,0.509,0.58,7,-10.506,1,0.033,0.135,0.39,0.478,0.562,123.508,226227,4,66.58995,9
Acuphuncture,Eddie Henderson,spotify:track:5qiHBxVecK6LxLCI43i3A9,0.711,0.73,10,-8.313,0,0.122,0.219,0.0277,0.0698,0.775,123.933,222987,4,28.0038,10
Gut Feeling / (Slap Your Mammy),DEVO,spotify:track:2vFaBeQqDVZW9SiJeiM4LU,0.297,0.811,7,-10.267,1,0.0583,0.0128,0.538,0.111,0.722,165.376,297733,4,58.64093,14
Walking In the Rain,Flash and the Pan,spotify:track:4g4DadbkndeDmQXrxNC086,0.571,0.196,8,-15.322,1,0.0441,0.899,0.22,0.0977,0.377,117.905,209027,4,100.88121,8
Love Potion No. 9,The Clovers,spotify:track:1NXFB5dr0M5PST7RH80jUS,0.75,0.518,7,-10.341,1,0.14,0.631,0,0.189,0.759,128.802,113400,4,24.51979,6
Ancient Traveller (bonus track previously unreleased),Mighty Baby,spotify:track:5QLIt5A6f9rE2aAcmyCNax,0.284,0.283,2,-18.292,1,0.0311,0.887,0.824,0.154,0.243,171.312,229904,4,35.41932,11
Lord of Light - 2007 Remaster,Hawkwind,spotify:track:1ZlinUeD59RPj2trQ6HGz0,0.346,0.95,8,-8.654,0,0.112,0.122,0.133,0.582,0.262,138.812,437187,4,23.66265,12
Monster in Paradise,Hard Stuff,spotify:track:087C0XIplJH3g1dyTLEqOA,0.465,0.721,9,-11.217,1,0.0447,0.117,0,0.422,0.741,87.296,274293,4,45.04292,14
Heard the Word,Company Caine,spotify:track:3OFHeVeXOyF61EmpUEsXeC,0.455,0.676,8,-7.652,0,0.0457,0.135,0.0455,0.366,0.576,138.596,327973,4,47.78501,13
The Yes No Interlude,Hatfield & The North,spotify:track:2AjO7WHgceMI5jfc7pUAs0,0.333,0.48,7,-14.936,1,0.0368,0.0107,0.451,0.276,0.341,145.921,421067,4,32.78493,17
L'homme ÃÂÃÂ  tÃÂÃÂªte de chou,Serge Gainsbourg,spotify:track:0YP2hsl3g4yuUBVq1lKLzD,0.345,0.419,10,-15.484,1,0.0564,0.124,0.000599,0.151,0.161,157.595,181867,4,22.34174,7
Lover to Lover,Bobbi Humphrey,spotify:track:0ouB7UU4PaENSXjBgAYj7L,0.547,0.799,5,-12.188,1,0.0499,0.253,0.351,0.144,0.69,122.336,355507,4,65.83616,19
Pasado,Pockets ,spotify:track:0L5hrt6LlsXuY48D5ITQw4,0.472,0.552,11,-12.778,0,0.0253,0.306,5.01e-05,0.0583,0.866,101.239,286333,4,23.24497,11
Spoon,CAN,spotify:track:4yGEFWe0tZzYGkNtJRg9bf,0.726,0.814,9,-9.146,0,0.0393,0.0625,0.00737,0.251,0.879,138.339,184493,4,35.53209,8
"Down On Me - Live at The Grande Ballroom, Detroit, MI - March 1968",Big Brother & The Holding Company,spotify:track:0c9wsoY3jUyzcK3nlN7z0K,0.381,0.729,7,-8.985,1,0.0881,0.0538,1.09e-06,0.274,0.464,139.23,186533,4,73.3382,6
Pumpal - Whipping Top,Variety Orchestra Of The Committee For The TVR Bulgaria,spotify:track:27hMl8p1Z1Rwo72WZrkJ1N,0.545,0.707,0,-11.244,1,0.0495,2.56e-05,0.714,0.0991,0.752,114.369,247989,4,107.26533,5
Forest Rain,Buffalo,spotify:track:7JKIiT5UIsCg51aIgo3MdS,0.306,0.418,2,-9.425,1,0.0321,0.128,5.07e-05,0.693,0.116,119.593,390213,4,72.19259,11
Love Me Tonight - Turn off the Light,Karen Silver,spotify:track:3vWQZdYrmbMEsjb2whPgRC,0.626,0.527,4,-14.34,1,0.0448,0.00705,0.0001,0.0498,0.903,130.2,247240,4,27.74788,10
Fjottot,RagnarÃÂÃÂ¶k,spotify:track:7b4Y8LnPWUeTg5K5WJzUKW,0.735,0.208,8,-15.403,1,0.165,0.819,0.937,0.11,0.798,92.819,88360,4,20.21999,6
Far West,Kraan,spotify:track:4QCjkb9grBUJpoD7jhEDjo,0.646,0.575,2,-8.527,0,0.0321,0.648,0.768,0.28,0.405,104.759,154220,4,40.25467,8
Yobo - 1999 Remaster,Third World War,spotify:track:11X0scvjDMOqxbm39DWCdY,0.236,0.827,2,-6.013,1,0.0804,0.659,0.148,0.35,0.745,196.808,183560,4,116.13516,4
GÃÂÃÂ¤a,GAA,spotify:track:4RDWej1WWntfYwwD647VRm,0.304,0.867,11,-7.592,0,0.0488,0.0323,0.646,0.172,0.353,112.522,453428,4,84.80357,17
Your Shadow,Heklaa,spotify:track:0pR4gx9wN1KHnYGEnAPAwp,0.397,0.223,0,-15.239,1,0.0569,0.97,0.927,0.0955,0.0381,127.629,284955,3,56.57083,10
Here He Comes - 2004 Digital Remaster,Brian Eno,spotify:track:4ECcTtuC7AbdHfInc5Ksa6,0.413,0.442,2,-11.889,1,0.0285,0.594,0.122,0.26,0.19,127.326,338872,4,48.77224,12
I Just Started Hatin' Cheatin' Songs Today,Moe Bandy,spotify:track:3deUZGl48GqxTyeDYXSaXN,0.447,0.433,5,-12.36,1,0.0319,0.608,1.89e-05,0.361,0.737,157.808,177935,3,31.53533,11
Weed,Weed,spotify:track:4GGcBT2RSPqNIf2Uys0ILo,0.202,0.651,9,-13.04,1,0.0614,0.0002,0.0573,0.503,0.662,88.551,434400,4,64.56731,14
Take It Or Leave It,Brenda And The Tabulations,spotify:track:5dmK3Y1UzIM7hmJAMNMfO1,0.542,0.408,0,-10.397,0,0.0295,0.369,0,0.198,0.408,137.371,221053,3,47.61611,13
The Future Won't Be Long,Spirogyra,spotify:track:23q10HE4u97ubVnBKcjDdY,0.317,0.661,2,-7.637,1,0.0446,0.296,0,0.215,0.593,97.952,257827,4,24.14743,13
Video Life,Chris Spedding,spotify:track:64bWAl2OJFilKBf8bl5rXx,0.532,0.675,4,-5.914,1,0.0311,0.16,0.000535,0.643,0.64,67.911,192960,4,114.32705,5
You've Been Gone Too Long,Ann Sexton,spotify:track:6vQHrUF2yapm6UNlyKqp5S,0.82,0.543,2,-8.728,1,0.037,0.747,3.15e-05,0.154,0.96,128.573,138915,4,48.62175,7
Robot Man,Scorpions,spotify:track:4eKTgxtbFc2WgLbgH88Dvj,0.582,0.657,11,-9.739,0,0.0639,0.0052,0.0471,0.158,0.745,99.298,161600,4,34.10034,8
Burlesque,Family,spotify:track:3p7X0hnVPpPuhzXPSoaCjA,0.72,0.615,7,-8.209,1,0.0332,0.322,9.68e-05,0.0418,0.919,105.874,246973,4,46.65232,10
Der Traum ist aus,Ton Steine Scherben,spotify:track:568gbsCi6Byp9VnQZmE6OV,0.379,0.624,9,-8.289,0,0.0308,0.0168,0.00192,0.0953,0.458,137.29,563587,4,39.10124,28
This Town Ain't Big Enough For Both Of Us,Sparks,spotify:track:24Ja9b0r3vZDIYKfH8lTVv,0.468,0.713,2,-10.605,1,0.07,0.451,0.00119,0.297,0.629,129.722,184600,4,36.08158,9
Linda,Miguel BosÃÂÃÂ©,spotify:track:5xUq5PLTPA7CTlAXihrxSD,0.478,0.615,9,-7.849,1,0.0329,0.419,0,0.0793,0.451,112.005,229493,4,60.4908,9
Keepin' Time,Trapeze,spotify:track:3hDkfpoRJP6hUIw7dSaS8J,0.492,0.726,2,-8.428,0,0.242,0.174,0.138,0.387,0.544,132.397,221747,4,44.89447,11
SommarlÃÂÃÂ¥ten,International Harvester,spotify:track:7uuaT5ZDwerhzpoGIukRiA,0.185,0.539,9,-10.11,0,0.0324,0.268,0.00231,0.0879,0.406,102.814,170387,4,21.37581,9
I Want Your Love,CHIC,spotify:track:6HZKlK1mDDBsILMoNNncxL,0.706,0.723,5,-9.235,1,0.0382,0.0232,0.0441,0.0994,0.937,113.121,415467,4,52.63554,14
Safe European Home - Remastered,The Clash,spotify:track:7iiofeVKhJz7ZbcI2jFcPm,0.249,0.934,4,-6.62,1,0.0801,0.0197,0,0.109,0.668,180.519,230680,4,33.68526,10
Tokeymor Field,Klaatu,spotify:track:5uKQn1vD9hihhMVqwInKRP,0.718,0.483,7,-9.395,1,0.0329,0.666,0,0.109,0.654,128.859,208760,4,20.11664,10
When You're Dead,The Ghost,spotify:track:4EURnrbaeJYJWMMl3ineeB,0.308,0.513,9,-9.615,0,0.0359,0.808,0.51,0.245,0.602,147.632,262720,4,37.78325,10
I'm Going Man I'm Going,Blue Planet,spotify:track:3AKCqCnW2i3h9tPlaGmQmZ,0.558,0.643,4,-9.074,1,0.0418,0.0112,0.000187,0.161,0.644,123.295,254600,4,63.98741,12
Mr. Powell,The Ozark Mountain Daredevils,spotify:track:5eMLHIAlctD902tHhsem6q,0.41,0.435,4,-13.152,0,0.0332,0.172,0.000333,0.062,0.317,109.698,193133,4,50.45387,8
Esperanzas,Pecos,spotify:track:2DsLJjeOPeu7lFUjK4QybV,0.436,0.54,4,-8.623,1,0.0322,0.381,0.000119,0.13,0.636,81.007,227373,4,29.12295,9
Face to Face,David Allan Coe,spotify:track:5vXGhynEJeQmtExG7eyiYc,0.474,0.476,9,-9.345,1,0.0463,0.774,0,0.0852,0.481,129.009,152440,5,36.72177,8
In The Land Of Grey & Pink,Caravan,spotify:track:4Z335bGhpA68s6sq40UDfe,0.658,0.3,2,-15.568,1,0.0726,0.341,0.0014,0.193,0.594,84.78,298840,4,25.57125,13
Free Ride,The Edgar Winter Group,spotify:track:4MlXFjRO6N7NXvMqPlH35o,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173,4,40.8705,10
I'm A Mover,Buffalo,spotify:track:5bo8svyB7hDMtkSA1Gy6W9,0.273,0.581,9,-9.923,1,0.0544,0.000182,0.0516,0.133,0.349,155.278,646387,4,34.18996,30
The Psychedelic Warlords (Disappear in Smoke) - 1996 - Remaster,Hawkwind,spotify:track:2YSOZFFQnq7F0dRyo2pdnF,0.46,0.606,3,-15.814,0,0.0552,0.00266,0.0151,0.137,0.415,129.875,410040,4,55.27567,13
"Wenn schon, denn schon",Rufus Zuphall,spotify:track:1aejQ1VhztSI5leGqDuflM,0.482,0.559,9,-8.712,1,0.0431,0.533,0.693,0.181,0.138,111.321,218973,4,29.965,10
Flirtin' with Disaster,Molly Hatchet,spotify:track:61BywQA7q8KjpGjp3rHuRv,0.273,0.821,9,-6.262,1,0.0433,0.00153,0.0157,0.18,0.739,179.882,299200,4,24.90534,16
St 110/6,Big Star,spotify:track:3rZAGNKmelPnF4dNqm4hnS,0.6,0.436,2,-8.75,1,0.0402,0.524,3.63e-05,0.0968,0.208,88.739,57307,4,34.03734,3
Shakin' All Over,Flamin' Groovies,spotify:track:7hywDJ7QOsCf66RrtiWx9J,0.293,0.906,9,-2.469,1,0.0464,0.0929,0.138,0.389,0.627,147.537,365333,4,38.99904,19
Cheree - 2019 - Remaster,Suicide,spotify:track:5FvvXC6c3hUCXoNl4hHR63,0.181,0.546,7,-13.636,1,0.0406,0.00021,0.173,0.252,0.368,163.412,222307,4,72.34676,6
Falsa,Grupo Ciruela,spotify:track:59JemVZAkyRqTxwY565r6Z,0.576,0.714,2,-8.697,1,0.291,0.177,0.00886,0.167,0.704,122.02,152044,4,24.74764,8
Babalu-Bar,Taxi,spotify:track:3OofqYvPyFE9Jx2l5nlElD,0.277,0.727,0,-7.27,1,0.0423,0.0465,0.0175,0.231,0.582,152.038,255360,4,30.21844,11
Me llamas,JosÃÂÃÂ© Luis Perales,spotify:track:1Dlh7BkGvWBzWi8UxUP6EO,0.706,0.805,2,-5.219,1,0.0274,0.0783,0.000557,0.312,0.812,125.079,276720,4,52.49706,17
Let Thy People Go,Max Roach,spotify:track:5frx7R2cqojNZbn214rzCL,0.4,0.755,0,-10.121,0,0.0773,0.589,0.218,0.131,0.724,131.305,409600,4,31.30318,21
Train in Vain - Remastered,The Clash,spotify:track:6ITuEsxEy2qPhqMowdDAeI,0.761,0.722,2,-8.712,1,0.0428,0.0922,0.000366,0.132,0.966,122.764,194667,4,35.6688,9
I Was Born This Way - Better Days Mix,Carl Bean,spotify:track:43vj8ZnM3TDTBob6xpZD5J,0.708,0.86,8,-8.592,1,0.0366,0.00345,0.00191,0.0643,0.767,118.77,501579,4,44.33039,22
If You Don't Know Me by Now,Harold Melvin & The Blue Notes,spotify:track:0ahp2FHiAEuv9PCoPFuGLQ,0.367,0.465,11,-9.547,1,0.0357,0.721,0.000307,0.582,0.456,140.397,205907,3,30.79235,9
Take It on the Run,Chris Hillman,spotify:track:2jMt1YCwcKpmqLXCP96K42,0.645,0.862,7,-6.975,1,0.0359,0.0334,0.000174,0.239,0.754,96.977,205000,4,80.4804,5
I Am a Piece of You,Heklaa,spotify:track:2zV4eWGKH0Nn9BGvZfCmyP,0.465,0.225,9,-15.34,0,0.0358,0.973,0.932,0.0707,0.0834,135.001,249754,4,29.64497,12
Disappointment,The 4 Levels Of Existence,spotify:track:5FGVRWLsjb7BgOpmDIQqkE,0.374,0.666,4,-10.36,0,0.0437,0.125,0.00562,0.229,0.717,148.915,211173,4,45.848,11
What Is Happening?,Byzantium,spotify:track:1OyAftpC9bYyuSR0Jt5wu0,0.539,0.455,5,-13.192,1,0.0408,0.0312,0.00409,0.077,0.664,102.285,313170,4,64.33396,15
Te Quiero Tanto,Ivan,spotify:track:69GXCPQD5UpeW0oX1M91J4,0.616,0.754,9,-9.173,0,0.0755,0.288,4.92e-06,0.0777,0.492,117.026,233160,4,29.00534,10
Tonight,MC5,spotify:track:3kwlt5Tgjiho0bJ3voGw38,0.552,0.959,2,-5.639,1,0.0427,0.402,0.00326,0.0858,0.747,112.594,152627,3,54.17895,7
Satin Sheets,Willis Alan Ramsey,spotify:track:2kO1mBi0UIFgfpQunkh9R5,0.585,0.226,5,-16.539,0,0.0607,0.716,0.000117,0.101,0.288,80.76,159867,4,42.81158,7
What's Going On,Buffalo,spotify:track:6Nc97PsOqi6mvKWOQuxSu7,0.256,0.824,9,-7.033,1,0.0552,0.286,0.000492,0.432,0.51,145.422,238040,4,50.35575,11
Here In Heaven,Sparks,spotify:track:22HvxbTL45rqDZPNuMRkqg,0.365,0.747,0,-9.646,1,0.0506,0.0308,0.0133,0.612,0.686,138.016,167373,4,42.94084,9
Astral Plane,The Modern Lovers,spotify:track:4z9o4sijfni4kGSos3VEDB,0.532,0.834,9,-8.012,0,0.0353,0.000894,8.99e-06,0.0698,0.848,136.69,180587,4,32.38938,9
I Don't Need No Music,TJM,spotify:track:3IzcHFkN9ygkuF5k6GlyoB,0.66,0.645,11,-10.592,0,0.0411,0.0052,0.0365,0.332,0.787,129.146,588000,4,60.49234,27
Over and Over,MC5,spotify:track:1p6RP1wybA3ELF2vJ2TVqf,0.426,0.707,8,-7.209,1,0.066,0.0443,0.0131,0.114,0.45,131.277,312440,4,42.40572,14
One More Night,CAN,spotify:track:6pfaTABvcM7hikfMVslaTg,0.845,0.579,9,-11.405,1,0.0451,0.183,0.714,0.0814,0.881,141.129,336267,1,54.82474,17
Copacabana Rock,Hareton Salvanini,spotify:track:77sdm7QfW4PmMgN87piHaz,0.79,0.633,0,-10.043,1,0.0436,0.537,0.856,0.108,0.64,100.237,263453,4,31.93161,10
Boy,Blue Planet,spotify:track:4EFWff35EKxrSBvH2q4y5k,0.383,0.792,2,-10.016,1,0.0752,0.003,8.05e-05,0.741,0.418,85.119,192461,4,75.94754,8
Es el Amor de Verdad,Sabu,spotify:track:3FwfQgpa7L5uThFvXWPW8X,0.61,0.645,4,-5.543,0,0.0307,0.0453,0,0.308,0.789,148.844,164921,4,34.49295,8
JamÃÂÃÂ¡s,Camilo Sesto,spotify:track:0ScrUVrcTYIZijbqDZ3CJE,0.447,0.574,5,-5.442,1,0.0276,0.534,1.71e-06,0.564,0.342,131.407,204293,4,43.06847,9
White Line Fever,The Flying Burrito Brothers,spotify:track:5z3kHR2Gh892XGcYuln1Gf,0.571,0.563,2,-12.04,1,0.0295,0.118,0.524,0.346,0.877,125.715,196800,4,36.95303,8
MagnÃÂÃÂ³lia,Jorge Ben Jor,spotify:track:68DcdIbgA4vEektkulFWPZ,0.729,0.385,2,-13.961,1,0.0578,0.599,0,0.263,0.929,120.797,194227,4,34.52122,9
The Change,Felt,spotify:track:4GfIcKfjgLodgwEasDwAKA,0.382,0.489,7,-9.956,1,0.0605,0.289,0.204,0.198,0.695,126.865,612357,4,29.08824,21
Die,Lincoln Street Exit,spotify:track:0HaqzJScohTcQTtOsXnFnv,0.514,0.373,10,-11.94,1,0.0394,0.524,2.46e-05,0.0994,0.901,108.235,249200,4,24.90708,11
Brown Girl in the Ring,Boney M.,spotify:track:0rT9KyAEDNr0kbBL5Qfo8k,0.732,0.743,8,-7.083,1,0.0486,0.22,0.00154,0.0173,0.893,105.64,242093,4,19.15655,8
I Never Go Around Mirrors,Merle Haggard & The Strangers,spotify:track:3EwJxmj1uAXxdDVhwDJsHo,0.645,0.277,3,-12.113,1,0.0292,0.865,0.000842,0.115,0.589,108.221,167227,4,18.67117,8
Texas Lullaby,David Allan Coe,spotify:track:3radjwgpuFfK6leDpjphuQ,0.483,0.357,9,-8.237,1,0.0294,0.616,0,0.17,0.485,99.273,250853,3,22.20695,12
Terrapin,Syd Barrett,spotify:track:1OVtS5FkXx73hqQmWflOA5,0.429,0.119,9,-17.219,1,0.0611,0.762,0,0.113,0.225,211.165,304573,3,23.29069,18
"Todo el tiempo del mundo ""Soleado"" - Remastered 2015",Manolo Otero,spotify:track:3sjMzoWNoKIiyzJLE28CMX,0.348,0.437,5,-11.204,1,0.0442,0.376,0.508,0.129,0.276,129.269,215227,4,45.47553,11
I'm Bored,Iggy Pop,spotify:track:6GVfe1CSI7n6G8818mPArW,0.569,0.8,11,-6.043,0,0.0426,0.0729,0.0184,0.319,0.859,129.507,167560,4,53.70267,8
Ram On - Remastered 2012,Paul McCartney,spotify:track:6qZMXw0fs9qI8b4Nl9ntEQ,0.612,0.407,5,-12.197,0,0.0484,0.805,0.79,0.286,0.574,128.287,149587,4,35.74032,7
Living on the Run,David Allan Coe,spotify:track:27Xzsz1vWsBn1Nq9PZy9hO,0.334,0.636,6,-9.109,0,0.0591,0.0455,0.0202,0.111,0.597,167.357,152427,4,17.26993,8
Return Of Sweet Lorraine,Country Joe & The Fish,spotify:track:227uZDY5QDPAkG0e10QJMw,0.379,0.228,4,-16.604,0,0.0305,0.278,1.71e-05,0.17,0.325,140.71,230840,4,99.32777,4
Hero,NEU!,spotify:track:7o8wSWLWRykiHad3c6wTsH,0.447,0.979,11,-9.546,0,0.0558,0.000117,0.648,0.12,0.194,150.506,431760,4,35.72657,29
El Triste,JosÃÂÃÂ© JosÃÂÃÂ©,spotify:track:0aTMBEfPCCkKkneU6gLmDD,0.378,0.612,0,-6.24,0,0.0405,0.769,0,0.184,0.522,109.313,253000,4,25.68638,13
Memphis Underground,S.O.U.L.,spotify:track:5cMaJp78dUaLyP7NSIwJ4q,0.725,0.583,7,-15.18,1,0.205,0.407,0.919,0.0755,0.821,117.816,237124,4,39.7261,10
F*U*B*B,Wishbone Ash,spotify:track:1Dx1ZPaterHe14K9Hxehby,0.442,0.606,0,-14.879,1,0.0488,0.038,0.778,0.13,0.673,137.654,577493,4,67.97098,17
The Lower Eastside,David Peel and The Lower East Side,spotify:track:6oVYi52a23LvbkFvz81UWw,0.697,0.822,2,-9.47,0,0.0743,0.0678,0,0.0842,0.96,137.862,195333,4,32.7901,8
Long Time Gone,Richard Betts,spotify:track:04Dtv1fKLe7aBoRAna7E1U,0.555,0.897,6,-5.453,1,0.0394,0.629,0.909,0.176,0.86,149.648,271533,4,42.18725,11
Your Smile,Heklaa,spotify:track:5YBquSJ55j9B95itR9nUEe,0.474,0.362,0,-13.069,1,0.0375,0.983,0.94,0.111,0.441,145.944,161477,4,47.32806,8
Learning To Die,Dust,spotify:track:3i1tN6RcqY80keVzPCVMQu,0.303,0.923,9,-6.808,1,0.0501,0.000162,0.0112,0.339,0.357,167.376,381867,4,24.32547,15
Louie Louie,Flamin' Groovies,spotify:track:2UgSMUXyRJqEoXaOw3gSwL,0.458,0.912,0,-2.507,1,0.0528,0.0441,0.081,0.0981,0.905,124.303,407373,4,91.97704,13
Thank God for the Rain,Bernard Herrmann,spotify:track:34OJUOcKvRrMMVpY3Ow9jL,0.171,0.0675,2,-15.66,0,0.0448,0.874,0.0969,0.109,0.308,113.276,101467,4,61.31144,3
Poison,MC5,spotify:track:7uhtFFmS2WrzuvjgBO0Nfz,0.355,0.807,4,-7.947,1,0.0605,0.0273,0.00216,0.115,0.472,154.593,204040,4,29.80441,13
New Values,Iggy Pop,spotify:track:5LmqBIugWpgE9OA8jFk4i3,0.464,0.901,9,-7.814,1,0.0335,0.00338,0.0828,0.0443,0.642,153.302,160000,4,68.1991,6
Mina fotspÃÂÃÂ¥r fylls av vatten (Live from SvR Midnight Hour 1971),November,spotify:track:5XPwsnOVnrLBqJceMUASt6,0.383,0.958,6,-6.361,0,0.215,0.0584,0.00961,0.162,0.575,119.414,385627,4,49.2586,12
Homework,Sam Samudio,spotify:track:6OL1kchjgQ47qqxsHopIB8,0.588,0.718,5,-9.165,0,0.0469,0.535,0.000104,0.0608,0.961,159.609,141400,4,47.93403,9
Firefly,Pax,spotify:track:4VsiAKVB9zAHNQOYEiaYva,0.337,0.701,2,-9.855,1,0.0574,0.0055,0.0452,0.0788,0.63,90.315,300680,4,38.54874,12
There Is Nothing That I Can Do for You,Pete Dello and Friends,spotify:track:2ava3UpjsBRdF6fxe39lOy,0.599,0.674,3,-6.569,1,0.0249,0.248,0,0.112,0.752,90.955,156081,4,62.89731,7
I Still Sing the Old Songs,David Allan Coe,spotify:track:4SnumrudjmJS3dmaK9St5P,0.384,0.208,2,-11.767,1,0.0324,0.781,0,0.14,0.275,127.287,254053,4,28.90284,11
Long Gone,Snafu,spotify:track:3mACP0ZRCLwlUf924Cbrct,0.661,0.703,2,-8.478,0,0.067,0.0165,0.0172,0.0616,0.706,84.279,316163,4,46.16382,12
Jihad,Joe Chambers,spotify:track:0agwaOs5PApVPCnmtegYWM,0.536,0.27,8,-18.594,0,0.0424,0.877,0.825,0.0923,0.241,125.052,377720,1,100.34769,13
Let It Freeze,Zipper,spotify:track:0LbShn5njCYHFBd2vb65NK,0.342,0.709,2,-11.797,1,0.0593,0.402,0.000397,0.245,0.723,189.509,218467,4,25.29891,8
Vitamin C - 2004 Remastered Version,CAN,spotify:track:1tzXnPndBrd2G5GXrOBc1c,0.643,0.644,4,-12.615,0,0.0462,0.00669,0.673,0.162,0.853,117.225,214066,4,32.284,10
Beyond the Realms of Death,Judas Priest,spotify:track:3Rtv6zRNKpeSygXoaF9kCm,0.28,0.714,11,-5.653,0,0.0314,0.039,3.26e-05,0.164,0.539,174.088,409800,4,64.39251,13
CoraÃÂÃÂ§ÃÂÃÂ£o selvagem,Belchior,spotify:track:0mCkyTrMKQObB6is9Y9ZQz,0.331,0.668,6,-8.768,0,0.0656,0.0108,3.13e-06,0.177,0.478,93.357,284040,4,51.72722,12
The Day Came On,Barnaby Bye,spotify:track:5zHhRGcr0dyawuPkfDzB55,0.56,0.531,11,-12.267,0,0.0708,0.318,5.71e-05,0.125,0.572,108.098,201106,4,39.22597,11
Fugue,Tetragon,spotify:track:1ynjrvto0q4TWzekzGi1Po,0.341,0.334,0,-18.247,1,0.0525,0.0334,0.849,0.182,0.279,92.051,959400,4,55.05182,29
Mr. PC,Joseph Bonner,spotify:track:1aZbs8GkfNJ0AEvFz4luIR,0.365,0.295,5,-20.194,0,0.0311,0.346,0.804,0.186,0.7,110.003,460960,4,53.84785,15
Love for Sale,Mirot,spotify:track:65Zp5caRK5a5A9PWioAPo7,0.398,0.57,2,-8.667,0,0.0292,0.111,0.259,0.404,0.549,109.874,218303,4,33.93526,11
