Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Burning In The Heat - Live	Girlschool	spotify:track:5pCBwlLDAx9px74jUgz1hA	0.27	0.862	0	-5.891	1	0.0528	0.000297	0.0201	0.614	0.324	146.023	192867	4	28.11225	9	0
Sweet Sensation	Stephanie Mills	spotify:track:6NDSTmxPjwIoygLoKuxInU	0.793	0.581	7	-9.174	1	0.039	0.00845	0.679	0.0497	0.873	112.109	341969	4	73.07482	11	1
In A Big Country	Big Country	spotify:track:1tAFvq63jO3n9WaDCZPJNh	0.641	0.775	9	-6.419	1	0.0498	0.00184	0.177	0.0948	0.854	126.174	284067	4	43.62494	14	1
Train, Train	Blackfoot	spotify:track:5bSpsKGoGKXOOfg7F3ZtKz	0.609	0.807	9	-8.286	1	0.0559	0.015	0.00123	0.37	0.754	121.768	216693	4	43.40353	7	1
Moonset 2	Andre Tschaskowski	spotify:track:0DXWMiQ63QfXD81TvWsOgA	0.264	0.0954	9	-20.589	0	0.0376	0.718	0.187	0.112	0.239	93.136	103333	1	54.23717	5	0
Just Want Another Chance - Original Mix	Reese	spotify:track:2fLoViPlr6qskNBS19sO7j	0.77	0.697	10	-9.483	1	0.0412	0.0292	0.927	0.0901	0.615	121.017	312895	4	47.21723	11	0
I Second That Emotion (Hype House)	10dB	spotify:track:1p0KgcVYnlhtqvutCFoqQP	0.824	0.838	1	-10.929	1	0.103	0.0523	8.28e-05	0.376	0.684	99.655	324867	4	44.95136	14	0
Dum Dum Girl - 1997 Remaster	Talk Talk	spotify:track:4QeaktgSB7T5m9dap9gTDZ	0.628	0.635	5	-7.606	1	0.026	0.054	0.0148	0.088	0.687	123.816	230893	4	46.37983	12	0
Someday (In Your Life)	G.Q.	spotify:track:3a443rOBeX4AD71ceTRLLZ	0.613	0.68	9	-10.979	1	0.0592	0.0102	0.063	0.105	0.704	126.629	295707	4	44.35035	11	0
Girls	Beastie Boys	spotify:track:5h40ovzXu7rF7Giwb9oXYy	0.873	0.808	0	-6.729	0	0.0466	0.777	0	0.357	0.933	139.676	132707	4	36.58077	6	0
Empire Strikes Back (Medley)	Meco	spotify:track:6ubZjtB8Ay68dwG3Z0EQ1g	0.523	0.717	1	-10.87	0	0.0389	0.000773	0.829	0.0854	0.747	141.288	243533	4	38.43305	14	1
Hello Again	Neil Diamond	spotify:track:1h9JJkK1rEqMrkuuU4vRSP	0.262	0.212	0	-17.044	1	0.0332	0.415	0	0.124	0.0994	122.49	243133	4	34.10196	11	1
Let's Try a Little Harder	Dolly Dots	spotify:track:3jxuFnHW4iKU6qQ7ru7Be3	0.765	0.694	2	-12.569	0	0.0301	0.252	2.47e-05	0.076	0.791	123.144	202720	4	27.09698	10	0
The War Song	Culture Club	spotify:track:1UjdzJkBwidn55CUo5TB1O	0.811	0.76	0	-6.685	1	0.0389	0.225	0	0.0527	0.913	117.14	253987	4	24.5279	11	1
Play The Game	Queen	spotify:track:4b0mX1GtrQLiUW9jpb6Xcx	0.382	0.698	5	-5.772	1	0.0321	0.337	0	0.126	0.277	78.5	212533	4	65.68711	5	1
Keep It Confidential - Special Extended Club Version	Nona Hendryx	spotify:track:0jNe7HBcm8uT63SmIIivSe	0.775	0.613	2	-10.469	1	0.0601	0.136	4.38e-06	0.0513	0.513	123.017	353227	4	45.28894	13	0
I Ain't No Joke	Eric B. & Rakim	spotify:track:3IxqPuIsNbuudNO3cT9n8P	0.862	0.625	11	-10.748	0	0.322	0.0671	9.71e-06	0.107	0.719	104.173	232893	4	32.64118	10	0
Make Love Stay	Dan Fogelberg	spotify:track:69nvFTDnYvvvQ6th8rmJkm	0.495	0.293	2	-14.844	1	0.0257	0.0478	0.00287	0.123	0.446	99.069	271867	4	48.51249	12	1
GQ Down	G.Q.	spotify:track:6ir3nyTVbk8iWvb9CwsIZi	0.595	0.746	9	-11.002	0	0.0341	0.0234	0.000885	0.095	0.914	121.518	234333	4	50.31825	9	0
Running For Cover - Live	Girlschool	spotify:track:5vWUMOA5jWRIGHptmwubyS	0.359	0.829	0	-6.457	1	0.0625	0.000276	0.0434	0.784	0.333	143.529	195307	4	30.89036	11	0
Back on the Chain Gang - 2007 Remaster	Pretenders	spotify:track:4cMHCRLPNoEbpnl2rz6GS9	0.598	0.901	2	-6.081	1	0.0359	0.116	0.0401	0.178	0.814	153.24	231120	4	26.1068	12	0
Caribbean Queen (No More Love On The Run)	Billy Ocean	spotify:track:72dwliDcUH6g2TFiMTEbE9	0.785	0.671	5	-7.047	1	0.0267	0.176	6.45e-05	0.0955	0.95	113.805	244440	4	49.55732	11	1
Stone Woman	Bryan Ferry	spotify:track:4dp4evZNnaEOoyDAbEA11x	0.785	0.805	9	-7.168	1	0.0383	0.0677	0.519	0.49	0.885	130.309	296733	4	75.28396	10	0
International Rescue	Fuzzbox	spotify:track:5JssU0oWikxd6jT54qkHKP	0.526	0.905	5	-6.854	0	0.0542	0.00488	0.00793	0.166	0.559	128.025	209400	4	16.19221	10	0
The Affectionate Punch - 2016 Remaster	The Associates	spotify:track:4DIMZSvm5NJWro5EAI9Rh0	0.681	0.861	2	-5.788	1	0.0337	0.457	0.378	0.311	0.969	132.535	212347	4	24.49738	13	0
Betcha Can't Love Just One	Final Edition	spotify:track:13EMihztWXOBUtSIh54KTn	0.72	0.681	6	-8.997	1	0.0439	0.248	0.598	0.115	0.782	113.444	465400	4	47.02072	19	0
Make It Real	The Jets	spotify:track:3fGR17imrNcMkwm5WZSBbI	0.724	0.275	9	-11.332	1	0.0354	0.205	0.0001	0.0935	0.653	79.944	257067	4	24.25118	12	1
First Time Love	Livingston Taylor	spotify:track:7LaDjaGvgNizPpiKaawZFj	0.595	0.0808	2	-19.12	1	0.0329	0.8	0	0.0743	0.435	103.002	189827	4	31.78881	10	1
L Is for Lover	Al Jarreau	spotify:track:7yTYLzVNvTipjKDCBT40ji	0.625	0.786	4	-15.512	0	0.0359	0.307	6.74e-05	0.0435	0.809	97.265	323800	4	27.68929	14	0
Too Late For Love	Def Leppard	spotify:track:5vHyWEoEyIJT5RhR1fcN7y	0.536	0.812	4	-7.379	0	0.0441	0.00306	0.000455	0.116	0.338	94.677	266729	4	62.37864	10	0
Dancing In The Dark	Bruce Springsteen	spotify:track:7FwBtcecmlpc1sLySPXeGE	0.527	0.942	1	-5.64	0	0.0366	0.0115	0	0.188	0.495	148.723	241307	4	47.47864	10	1
Don't Make Me Over	Sybil	spotify:track:2QXeYzNsXgtI4YLeyr42aj	0.607	0.786	0	-7.081	1	0.0596	0.00552	0.000169	0.0673	0.905	96.569	243427	4	41.79189	9	1
Deeper And Deeper - Long Version	The Fixx	spotify:track:3zgNLhqjoZmwEBZZdntE8D	0.734	0.745	1	-7.61	1	0.0468	0.0195	0.00144	0.0667	0.635	110.82	391067	4	44.61025	15	0
Pump It Hottie	Redhead Kingpin	spotify:track:7B5crw8IJctURUQAuD2xml	0.748	0.73	0	-10.136	1	0.0856	0.0249	6.91e-05	0.118	0.803	125.875	268707	4	30.53822	14	0
Candy	Cameo	spotify:track:0Aj8EagrPfDoOe5OlUdrLC	0.705	0.709	11	-12.649	0	0.0489	0.119	1.69e-05	0.286	0.853	110.523	339933	4	37.8506	13	1
Throwaway	Mick Jagger	spotify:track:0QCj7ygKQB5LiMVqNvZuKM	0.623	0.923	9	-6.823	1	0.066	0.0994	0.00176	0.605	0.7	129.884	303800	4	35.64174	13	1
Walk Like An Egyptian	The Bangles	spotify:track:1Jwc3ODLQxtbnS8M9TflSP	0.724	0.891	11	-7.818	1	0.0995	0.00344	4.66e-05	0.3	0.819	103.022	204707	4	43.32343	7	1
I Like You	Phyllis Nelson	spotify:track:4mqAag0mULGpUKHqd9WdEV	0.679	0.723	4	-8.311	0	0.0382	0.0338	1.46e-05	0.0946	0.773	121.475	316027	4	36.04785	16	1
Outlaw	War	spotify:track:3tQO5AJkDV4qFs1GoUH59I	0.816	0.611	2	-9.513	1	0.0644	0.0204	0.378	0.0982	0.842	130.285	302600	4	37.3894	12	1
A Dangerous Meeting	Mercyful Fate	spotify:track:0XazvXRtIb75Ljr6OjQGmX	0.258	0.929	4	-9.571	0	0.0688	0.00972	0.414	0.34	0.494	138.346	312760	4	34.43218	17	0
Genius Of Love	Tom Tom Club	spotify:track:6UGlSlhwl2MNhsrg5Wepq3	0.928	0.594	2	-10.839	1	0.0913	0.127	0.000413	0.0391	0.747	102.878	339053	4	21.91088	20	0
Talking in My Sleep	The Rain Parade	spotify:track:1xlJBSSqxewoHK8ruuhNnu	0.57	0.58	11	-15.14	1	0.0301	0.00155	0.362	0.28	0.802	121.424	229600	4	41.78706	11	0
Spend The Night - Extended Version	Guy	spotify:track:3MJkn550u7W2CEgWpodt2b	0.8	0.929	11	-7.984	0	0.0431	0.0128	0.000547	0.242	0.707	112.217	342987	4	20.23113	17	0
I Like It	Debarge	spotify:track:1c5KZhtOAOH7eFOlBekNhS	0.675	0.733	9	-4.5	1	0.0443	0.446	1.8e-05	0.201	0.83	175.011	279400	4	46.88393	11	1
Fine Time (Silk Mix)	New Order	spotify:track:5X6XA5objccmokJjzKfj78	0.801	0.978	0	-7.655	1	0.0573	0.0093	0.819	0.591	0.943	124.945	375520	4	39.52662	10	0
All We Ever Wanted Was Everything	Bauhaus	spotify:track:5h5QKcwLeC2cg6EF2pMVUZ	0.605	0.158	7	-22.06	1	0.0359	0.0608	0.00798	0.0971	0.292	116.369	232560	4	33.78745	9	0
Grecian 2000	The Associates	spotify:track:6R0NhQv8BctRob7xCdBoq8	0.889	0.591	11	-9.262	0	0.0458	0.0176	0.855	0.034	0.974	118.993	208013	4	36.63759	8	0
I Need Love	LL Cool J	spotify:track:3UP7dzy4ISy8S3HOReCd1q	0.769	0.417	0	-14.409	1	0.314	0.0777	0	0.0964	0.655	88.178	321987	4	71.85733	14	1
Money	The Flying Lizards	spotify:track:5rgY6vN5CaEL3boucCi3CT	0.858	0.937	5	-11.667	1	0.163	0.0342	0.142	0.612	0.539	130.118	338187	4	42.20837	14	1
Living In The Background	Baltimora	spotify:track:4MFUR4ugPakVrAv0ewZOAz	0.74	0.561	11	-13.292	0	0.0376	0.422	0.706	0.0485	0.926	123.008	369147	4	65.52638	13	1
Ladies And Gentleman: Miss Grace Jones	Grace Jones	spotify:track:5XG3Ikf8hPDRW9dI98L7ES	0.513	0.454	1	-17.637	1	0.054	0.281	0.00188	0.0966	0.343	96.875	357213	4	29.72621	14	0
Happy Together (A Fantasy)	Captain & Tennille	spotify:track:1KAzkCLEUua2wRYPMDkFdF	0.717	0.656	10	-7.217	0	0.0345	0.00925	0.0694	0.225	0.625	130.972	326267	4	64.45363	13	1
The Rhythm Divine - Essential Version / Remastered 2005	Yello	spotify:track:7n9yFcLGnq3VxWQGazew48	0.532	0.623	7	-8.291	0	0.0509	0.0676	0.000602	0.0823	0.125	155.735	260569	3	55.41367	8	0
Here And Now	Luther Vandross	spotify:track:042pmCix7CPth3l3X28jl1	0.572	0.284	7	-14.453	1	0.0269	0.528	0	0.0853	0.244	74.968	323000	4	26.32193	12	1
Always The Light	The Weather Prophets	spotify:track:1SxfexdMpQuDEou4t7Ezgf	0.328	0.738	2	-9.077	1	0.0497	0.00837	0.0194	0.0796	0.413	118.468	182507	4	31.24818	9	0
Missing You	John Waite	spotify:track:1Qrdlkgg9I4J7r3P4kZNwr	0.552	0.552	11	-9.736	0	0.0364	0.052	0	0.046	0.593	208.571	269760	4	45.34399	8	1
Deaf Forever	MotÃÂÃÂ¶rhead	spotify:track:3Iz37AvADt1MA4oIKdkEvu	0.367	0.95	10	-9.068	1	0.0586	0.397	4.8e-06	0.17	0.468	128.999	265867	4	26.56006	13	0
This Charming Man - 2011 Remaster	The Smiths	spotify:track:1FvDJ9KGxcqwv1utyPL3JZ	0.611	0.846	11	-5.9	1	0.0436	0.00509	0	0.0784	0.751	103.912	162920	4	50.76293	7	0
Say a Spell	The Birthday Party	spotify:track:27oGcNuuFKEhnoXAgMXlLo	0.196	0.585	11	-14.518	0	0.0471	0.000273	0.0568	0.0813	0.304	203.278	221240	3	54.32665	10	0
Genius of Love - Long Version	Tom Tom Club	spotify:track:3MFN4eSbi3HGiZ00BatFNX	0.914	0.471	2	-13.128	1	0.0734	0.042	0.0096	0.0398	0.715	102.793	446773	4	21.97066	26	0
Boy In The Box	Corey Hart	spotify:track:3XEu1FA3gPxdwRxbbHIqYW	0.669	0.715	1	-10.929	1	0.0598	0.083	0	0.28	0.774	128.195	266493	4	61.36175	12	1
Can't Hardly Wait - Outtake - Electric	The Replacements	spotify:track:57bOmBxu4t5vtlsI88tdRH	0.479	0.82	2	-8.262	1	0.0567	0.000396	0.000844	0.148	0.588	143.424	189827	4	37.60259	10	0
That's Love That It Is - Remix	Blancmange	spotify:track:5H6ojiqNSeYzHRoTkOvkLY	0.728	0.626	11	-13.91	0	0.0468	0.0784	0.00695	0.211	0.905	140.192	454322	4	75.39913	18	0
If You're Thinking You Want A Stranger (There's One Coming Home)	George Strait	spotify:track:7C318bpvzKleqi0sYaZh5L	0.714	0.416	8	-15.311	1	0.0337	0.192	0	0.231	0.69	115.431	177840	4	41.08418	7	0
Separate Lives	Phil Collins and Marilyn Martin	spotify:track:6DEFVerhYVJ6ZkPJiPl5Sm	0.32	0.308	4	-9.118	1	0.0318	0.237	0	0.319	0.193	93.173	248907	4	48.29476	15	1
Medley	Stars On 45	spotify:track:1gQPqkrPZ1RypZvSYEAygs	0.647	0.818	1	-6.174	0	0.051	0.155	8.18e-06	0.166	0.908	122.552	233213	4	20.12723	13	1
He Got You	Ronnie Milsap	spotify:track:2Up5Gs5EJeAPeR3Ce5Aspi	0.862	0.499	10	-10.285	1	0.0359	0.176	7.64e-06	0.0618	0.78	105.203	211533	4	28.36254	10	1
We Could Be Together	Debbie Gibson	spotify:track:3Xf2sQ8QKjl9b7MY2UsmvR	0.715	0.794	3	-8.666	1	0.0303	0.212	1.54e-06	0.111	0.837	134.567	332827	4	27.5552	19	1
Grecian 2000	The Associates	spotify:track:1iZY6uK10y6DKhwW2ZPdHa	0.887	0.58	11	-9.578	0	0.047	0.0361	0.845	0.0361	0.974	118.981	207533	4	36.72571	9	0
Music Is the Answer (Dub Version)	Colonel Abrams	spotify:track:5GzamVLv1kdiDf0ADkkhHN	0.806	0.535	6	-18.048	1	0.0576	0.00395	0.662	0.0362	0.94	120.789	382573	4	37.48908	15	0
Miracles Explode - House Vocal	Tina B	spotify:track:2mO5LufbdYuMNGdep2d8Jd	0.741	0.651	2	-12.714	1	0.0441	0.00838	0.0064	0.113	0.831	119.141	485495	4	81.58907	19	0
Heartbeat - Extended Mix	Seduction	spotify:track:3PFFwk0K0TrFmBC9ZEZaeg	0.77	0.638	8	-11.648	1	0.115	0.041	0.113	0.127	0.688	98.916	422533	4	20.04673	16	0
You're the Only Woman - You & I	Ambrosia	spotify:track:11qmuUlW5q5diLiVSOlsSF	0.738	0.516	8	-8.861	0	0.026	0.0899	0	0.0666	0.869	104.925	262907	4	56.36313	12	0
Happy House	Siouxsie and the Banshees	spotify:track:0M1CyBWblWSkeh0UdYH8pn	0.543	0.705	7	-8.062	1	0.0465	0.0111	0.188	0.237	0.334	119.252	231707	4	37.18512	11	0
Why Can't This Be Love	Van Halen	spotify:track:0TaT50ZZxT4ytZxuqkE3A9	0.531	0.626	0	-13.371	1	0.0452	0.0606	0	0.0767	0.746	88.236	227693	4	28.25892	9	1
Velcro Fly	ZZ Top	spotify:track:511XWfaUgmaVcms4OhQ9oz	0.563	0.835	7	-13.003	0	0.0336	0.0306	0.00186	0.0554	0.909	151.585	209133	4	57.56817	9	1
You	Earth, Wind & Fire	spotify:track:397c8gwyXM4B2Awi29rpPH	0.692	0.622	6	-9.524	1	0.0758	0.581	0.00201	0.147	0.767	140.357	242987	4	57.75667	9	1
Chained To Your Heart	Peter Zaremba's Love Delegation	spotify:track:344vLRlKKhHFj5Ydd5Jmyt	0.503	0.932	2	-5.543	1	0.0604	0.031	1.11e-05	0.104	0.565	130.955	130437	4	31.00206	7	0
Tower Of Strength	The Mission	spotify:track:448t63bYlXVmM04NzeWoxG	0.525	0.493	9	-16.098	1	0.0249	0.00266	0.00665	0.084	0.792	98.064	486240	4	89.19705	18	0
And The Cradle Will Rock...	Van Halen	spotify:track:4MM0jT9z9m7VFiusFrGJ8C	0.509	0.928	2	-5.833	1	0.0329	0.189	1.41e-06	0.269	0.736	107.921	213150	4	21.28367	11	1
I Still Haven't Found What I'm Looking For - Remastered 2007	U2	spotify:track:7gozgbG5EBTukCFWToTRA5	0.565	0.764	1	-9.43	1	0.0351	0.0139	0.00488	0.079	0.686	100.891	277480	4	45.68149	11	0
Armageddon It	Def Leppard	spotify:track:16MQZkAIAAtI4X5NuiEwuq	0.65	0.921	9	-6.014	1	0.0359	0.000798	0.0298	0.134	0.648	119.8	322867	4	25.35654	17	1
Only One You	T.G. Sheppard	spotify:track:36V6Cb9DjnxlVNqqgD5piw	0.813	0.62	4	-12.454	0	0.0274	0.49	0.186	0.0636	0.97	95.274	202227	4	29.2768	8	1
Fantastic Voyage	Lakeside	spotify:track:0rc9Uwm4vmnQEfx5omLWWF	0.816	0.603	7	-11.924	1	0.0749	0.134	4.27e-05	0.152	0.963	114.767	370893	4	29.47999	13	1
Send Her My Love	Journey	spotify:track:48Wu7j5ANO17SOpjb3oVPC	0.48	0.739	4	-5.696	0	0.0373	0.0923	0	0.239	0.25	124.89	234547	4	59.5815	8	1
Heartbreaker	Pat Benatar	spotify:track:22ML0MuFKfw16WejbxsLOy	0.466	0.588	5	-10.666	0	0.0812	0.285	9.94e-06	0.0535	0.882	156.131	209360	4	36.66328	11	1
The Way You Are - Single Version	Agnetha FÃÂÃÂ¤ltskog	spotify:track:49i5HlNydX8qTJQOy3sXoE	0.483	0.684	5	-7.003	1	0.0259	0.302	0.000206	0.112	0.566	154.424	226067	4	19.24833	12	0
Right Between The Eyes	Wax	spotify:track:6QqEk3nHopgcZIIBmmuZfF	0.63	0.645	9	-13.123	1	0.0266	0.156	0.0205	0.148	0.925	93.177	248627	4	24.21999	12	1
Fast as a Shark	Accept	spotify:track:204523f9MSgEfc0oDJycNS	0.431	0.95	2	-11.399	1	0.117	0.000109	0.248	0.232	0.162	140.05	228667	4	26.82335	12	0
I Ain't Never - 12" Disco Version	Isaac Hayes	spotify:track:3RM6Q13nI0JZE8zS7KefFO	0.823	0.605	8	-10.924	1	0.058	0.0149	0.382	0.0421	0.83	125.115	627387	4	32.50783	25	0
I Want It to Be Real (Farley's Hot House Piano Mix)	John Rocca	spotify:track:3vjOTv9SajwIvdNDmzZp0p	0.778	0.599	6	-15.357	0	0.085	0.00634	0.00824	0.0329	0.931	122.406	349667	4	83.36474	12	0
Nobody Told Me	John Lennon	spotify:track:31QuJZfFiMk1uOawow8ejS	0.712	0.936	2	-4.246	1	0.0364	0.177	0.000837	0.0443	0.917	118.425	214280	4	21.55164	13	1
Let's Go	The Feelies	spotify:track:6Tz5clhfFkMXXNRo1kSU63	0.577	0.92	7	-9.285	1	0.0333	0.235	0.957	0.0834	0.764	146.567	159720	4	67.21855	4	0
The Hunter Gets Captured By The Game	Grace Jones	spotify:track:6rAI0QDoQ9bOkkT6X0fOdS	0.843	0.596	9	-12.279	0	0.0434	0.0954	0.000332	0.0899	0.909	115.279	231432	4	38.4425	12	0
Script for a Jester's Tear - 1997 Remaster	Marillion	spotify:track:0VxsLySBHCT81udH5DvoHc	0.283	0.502	4	-10.827	1	0.0369	0.00248	0.0034	0.208	0.168	143.197	522707	4	34.80024	18	0
Love Parasite	Fad Gadget	spotify:track:24ifWf75zkTyZ7fPMWl6iD	0.799	0.625	0	-13.913	1	0.0404	0.00903	0.105	0.0575	0.804	118.278	329933	4	24.5649	15	0
You've Got Everything Now - 2011 Remaster	The Smiths	spotify:track:2DYCM1sNmGliRszlzPkMiG	0.514	0.792	9	-7.732	1	0.0354	0.00186	4.5e-05	0.108	0.835	149.127	239800	4	25.98462	9	0
Jones Vs. Jones	Kool & The Gang	spotify:track:0kxvCmLStAHSjfzeA5flcH	0.71	0.414	7	-15.575	1	0.0461	0.404	0.000141	0.0405	0.807	92.959	256827	4	50.75723	11	1
Reflections	Original Mirrors	spotify:track:1honZqQ7rULQkroksfGsGe	0.629	0.584	1	-10.617	1	0.0314	0.0596	0.0263	0.0774	0.727	107.276	247745	4	40.23222	11	0
Tearin' It Up	Chaka Khan	spotify:track:7Hag038sye6QGKPZoJpXwU	0.69	0.802	8	-9.377	0	0.0486	0.555	0.000199	0.405	0.878	132.809	402600	4	37.96975	16	0
Am I Growing on U?	Apollonia	spotify:track:4mPj4IhquhzRBUIOFXvJeV	0.662	0.745	10	-10.922	0	0.0505	0.13	0.0622	0.681	0.883	103.418	236027	4	42.96098	9	0
Deep River Woman	Lionel Richie	spotify:track:73z7dVlNW3v4YrIoMnEHEs	0.604	0.49	1	-8.559	1	0.0296	0.603	1.04e-05	0.104	0.367	142.343	249720	4	34.38365	10	1
Too Shy	Kajagoogoo	spotify:track:6WEBIVqiEsevfgJefTyuQQ	0.714	0.709	5	-11.067	0	0.0743	0.101	9.38e-05	0.0786	0.728	108.018	222320	4	73.43286	8	1
You Spin Me Round (Like A Record)	Dead Or Alive	spotify:track:7uHO4AmKtyGa5v5fsElGoC	0.567	0.943	6	-7.992	0	0.0387	0.0308	0.0966	0.544	0.965	128.207	199667	4	40.27921	10	1
Let It Flow	Heavy D & The Boyz	spotify:track:5Y3B0UQvsGtZOekieDHVjI	0.796	0.84	6	-14.42	1	0.124	0.0228	0.000363	0.337	0.553	113.508	225867	4	29.11274	13	0
In New York	Passion	spotify:track:6VICxCpqXA7pdNte8SynR2	0.732	0.496	7	-16.274	1	0.145	2.95e-05	0.00837	0.319	0.644	131.849	692307	4	26.54696	24	0
A Wasted Life	Tom Petty and the Heartbreakers	spotify:track:2YjRaOhLqrmWCHmRgtGyc1	0.508	0.497	11	-8.846	1	0.0275	0.458	6.06e-06	0.124	0.298	99.04	275667	4	39.15831	14	0
Things You Say	Zaine Griff	spotify:track:3Yze7fyFjicvZNgm30Oyym	0.633	0.972	4	-4.659	1	0.215	0.145	0	0.285	0.654	145.684	185893	4	49.04031	9	0
Freedom	The Pointer Sisters	spotify:track:09i8PLl7jC2qkKhbtY9Vb1	0.603	0.672	0	-7.765	1	0.0355	0.514	1.58e-05	0.126	0.614	140.211	378893	4	31.32267	20	1
Half The Way	Crystal Gayle	spotify:track:1IctdvqYfQiSkMW8A0uDpN	0.636	0.622	9	-5.348	1	0.028	0.641	0	0.0995	0.599	116.332	242573	4	26.26608	11	1
Party out of Bounds	The B-52's	spotify:track:7kWu31DOcgoosVElnFZ1OO	0.665	0.898	11	-7.02	0	0.0779	0.115	0.00129	0.0452	0.733	161.794	201000	4	36.32986	8	0
Allright Tonight You'll Be a Woman	The Petards	spotify:track:47WDIpqOEfbRLEABHBpmMo	0.32	0.595	2	-11.224	1	0.0841	0.000313	0.000284	0.411	0.407	131.125	256200	4	41.67934	8	0
Love Or Let Me Be Lonely	Paul Davis	spotify:track:4jw1ul6HZvgJRugmphktgp	0.449	0.897	4	-3.942	0	0.0463	0.793	0	0.267	0.691	175.32	221400	4	34.3559	11	1
Empty Garden (Hey Hey Johnny)	Elton John	spotify:track:2pbmRBjiVO0afrPVReZiFb	0.662	0.329	4	-14.374	1	0.0293	0.0853	0	0.223	0.239	109.404	310933	4	47.24671	13	0
If Looks Could Kill	Player	spotify:track:2xjmPPUtAmHZUP8tGjPeRj	0.651	0.706	1	-7.411	1	0.0363	0.0154	0	0.0719	0.704	121.839	215146	4	42.14981	11	1
Somebody For Me	Heavy D & The Boyz	spotify:track:4USWxDtF8lnLTTaQDs2mQa	0.779	0.46	4	-17.053	0	0.101	0.039	0.0304	0.0292	0.476	105.419	303400	4	37.77956	12	0
Just Can't Wait	The J. Geils Band	spotify:track:0VYOEbCV2NaUZ3bQuJ6HDy	0.668	0.909	7	-5.687	1	0.0697	0.00251	0.00488	0.0831	0.654	152.234	205293	4	42.27017	10	1
Count on Me	Nick Kamen	spotify:track:04irQrnv1raSQ88QgVNTbo	0.748	0.874	2	-10.767	1	0.0527	0.105	0.00576	0.334	0.885	123.96	284227	4	33.53096	15	0
Back Track	Cerrone	spotify:track:1BvY1YfJ1dUOWbFN7SHfGc	0.767	0.82	9	-4.366	0	0.0697	0.0044	0.00079	0.0347	0.699	118.875	424288	4	43.51907	19	0
Transformation	Nona Hendryx	spotify:track:5axyqcegKG3JBsUftGR2Em	0.85	0.48	8	-9.196	1	0.0439	0.121	0.000279	0.092	0.647	101.071	332013	4	19.68189	17	0
The Girl Is Mine	Michael Jackson And Paul McCartney	spotify:track:1diEQsD8PJC9hXB5Gpfgtn	0.671	0.636	9	-6.673	1	0.0558	0.269	4.09e-06	0.18	0.651	81.477	222040	4	25.52982	11	1
Tear And Cinnamon	Eleven Pond	spotify:track:1qAsvUmBJizTaSkrHvb75N	0.563	0.855	7	-6.8	1	0.0644	0.000129	0.117	0.891	0.39	121.794	303532	4	26.98178	17	0
You Saved My Soul	Burton Cummings	spotify:track:689120oNpBWRSr6r1TKtqU	0.543	0.356	9	-13.399	1	0.0338	0.858	8.57e-05	0.822	0.491	117.397	270838	4	26.91904	14	1
Run To You	Bryan Adams	spotify:track:2JkRWutq74EfdA799BPIaG	0.577	0.799	4	-6.361	1	0.0259	0.00226	0.000792	0.206	0.642	126.363	233760	4	37.62771	8	1
Transport to Central - 2016 Remastered Version	The Associates	spotify:track:5cgSq9Zx50sCwMp7pdeedr	0.356	0.409	0	-10.473	1	0.0345	0.04	4.38e-06	0.294	0.124	86.141	309347	4	18.86552	15	0
In-Psychlopaedia	The Teardrop Explodes	spotify:track:4R9LjfEzHLLddqXJfLXtY0	0.613	0.988	10	-7.19	0	0.0454	0.0744	0.927	0.329	0.948	169.489	245440	4	32.5056	15	0
(There's) No Gettin' Over Me	Ronnie Milsap	spotify:track:2bRnP6FjtlASGsDtcgRVuI	0.595	0.447	1	-10.342	0	0.0323	0.627	0.000586	0.3	0.787	200.528	199680	4	33.37782	12	1
Dreamworld - 2007 Remastered	Midnight Oil	spotify:track:7FIQmW0BWqG64aeELJIbZD	0.395	0.847	9	-8.042	1	0.0273	0.00034	0.00181	0.308	0.845	80.857	216453	4	113.20196	5	0
No Time For Talk	Christopher Cross	spotify:track:0HGqR8afdaKuEUUxECHCRD	0.641	0.642	9	-10.507	1	0.0442	0.178	4.62e-05	0.0667	0.57	98.949	264000	4	30.12257	10	1
New Orleans Is Sinking	The Tragically Hip	spotify:track:6v4pemwpkW7msCbBtSJf15	0.596	0.608	11	-10.635	0	0.0297	0.00359	0.0146	0.154	0.668	109.737	257440	4	62.28975	11	0
I'm Gonna Tear Your Playhouse Down - Extended Mix	Paul Young	spotify:track:1R95jFzpfXK80dftVdAb19	0.708	0.765	0	-9.444	0	0.0668	0.0442	0.00922	0.944	0.806	112.396	560693	4	31.97361	25	0
She's A Beauty	The Tubes	spotify:track:7HF88mJXq8DpotZohoW2mo	0.689	0.789	2	-8.565	1	0.0359	0.0684	0.000516	0.297	0.631	110.739	240667	4	42.34064	11	1
One	Metallica	spotify:track:0kUBk3PnCat4oPvTlNsStp	0.437	0.695	7	-9.447	1	0.0617	0.00111	0.0857	0.124	0.413	102.178	447440	3	55.87195	16	0
I.G.Y.	Donald Fagen	spotify:track:6bzwsAtj4TqaBysLDrGiO3	0.834	0.559	8	-9.366	0	0.0603	0.614	0.00434	0.0839	0.874	119.422	363413	4	33.22289	11	0
