Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Somebody Help Me,The Spencer Davis Group,spotify:track:3S3F7BVYO7iCZq9d1l2joS,0.652,0.67,5,-7.443,1,0.0466,0.118,0,0.356,0.775,136.373,121667,4,27.36369,6
Look-Ka Py Py,The Meters,spotify:track:5x9239aGsatbpoPHSbDXBv,0.683,0.629,10,-14.908,0,0.132,0.12,0.358,0.533,0.932,174.713,198133,4,38.36651,11
Do Wah Diddy Diddy,Manfred Mann,spotify:track:7ko2240lyr2DngGin6Fx37,0.661,0.557,4,-8.244,1,0.049,0.262,0,0.0557,0.957,125.445,143400,4,24.65931,7
"Hey, Let's Twist",Joey Dee & the Starliters,spotify:track:0PpKIflXVp3MZul2k0LP28,0.515,0.633,0,-13.581,1,0.089,0.124,1.16e-05,0.162,0.944,194.203,119072,4,33.39778,6
Talk Talk,The Music Machine,spotify:track:3J9VPVRnoqyF0keO1nReTz,0.684,0.864,1,-6.838,1,0.0461,0.0384,0.000233,0.107,0.841,107.028,118133,4,20.68042,7
Rock Me,Steppenwolf,spotify:track:4MhaifZyR0ojpjv80l54qQ,0.6,0.852,5,-12.391,1,0.0361,0.0638,0.00881,0.321,0.844,126.201,218827,4,58.60958,7
I'll Remember Carol,Tommy Boyce,spotify:track:4gaGX5o4pe27Z6Z12R8x43,0.434,0.78,0,-7.826,1,0.163,0.65,0,0.0682,0.644,171.94,147653,4,37.75997,7
Baby What I Mean,The Drifters,spotify:track:19wFpRBbJhCqXJ13V6Yw7n,0.621,0.875,1,-6.555,0,0.0565,0.209,0,0.0872,0.73,129.093,153933,4,25.20173,10
"In The Bad, Bad Old Days (Before You Loved Me)",The Foundations,spotify:track:73gbDgw41x40HjXS24qy8G,0.492,0.902,0,-5.079,1,0.0857,0.189,0,0.341,0.693,126.163,200627,4,30.88969,12
Where Have All The Flowers Gone,The Kingston Trio,spotify:track:4C3jDWATqX5n4xaRO8wZOF,0.605,0.125,10,-20.93,1,0.034,0.913,4.37e-06,0.205,0.623,130.907,184293,4,44.0474,8
A Walk In The Black Forest,Horst Jankowski,spotify:track:3msjvrkCvIzUNJHULcAafN,0.701,0.38,2,-11.756,1,0.0294,0.611,0.728,0.233,0.783,106.284,169680,4,40.19969,8
Is It True,Brenda Lee,spotify:track:4j8DrdCiiVRWw1iRfOZcQj,0.721,0.782,9,-10.37,1,0.0358,0.411,9.36e-06,0.265,0.81,125.401,149427,4,27.60748,9
Go Away From My World,Marianne Faithfull,spotify:track:6YmBllj632vtXTj2kQGI7N,0.462,0.456,3,-9.026,1,0.0285,0.0647,0,0.161,0.33,140.07,153800,4,28.40982,7
Tip-Toe Thru' The Tulips With Me,Tiny Tim,spotify:track:1Vchex0xowRj9k59RLvRfo,0.588,0.165,4,-20.076,1,0.0498,0.97,0.000117,0.206,0.605,135.958,110840,4,33.13377,6
Moon River,Jerry Butler,spotify:track:3PSyChiN8udWx9rLGDk2Ym,0.21,0.481,2,-9.751,1,0.0326,0.393,0.000341,0.265,0.383,107.84,160507,4,38.3167,10
Ecstasy,Ben E. King,spotify:track:0QbsvbqaBx4fNQJpfVvbAs,0.683,0.673,7,-10.406,1,0.0421,0.19,0,0.561,0.756,120.823,152976,4,24.59862,7
I Dig You Baby,Jerry Butler,spotify:track:2XIqFJc4k9r1pIOJxmKr7g,0.46,0.599,5,-7.516,1,0.0446,0.525,7.61e-05,0.864,0.667,92.354,163307,4,34.06516,7
Greenback Dollar,The Kingston Trio,spotify:track:0iSDA5x3Szznzb7JkM4dZN,0.7,0.322,7,-14.241,1,0.0774,0.864,0,0.123,0.847,143.505,172200,4,24.26378,10
Smile,Timi Yuro,spotify:track:7meARjzII6d3jq8wW2zwfi,0.249,0.238,2,-7.982,1,0.0324,0.945,9.79e-05,0.107,0.106,177.183,166307,3,37.18142,7
I'm Gonna Hold On Long As I Can,The Marvelettes,spotify:track:3D1zvyu1WaLFaOdqF98sKs,0.763,0.628,7,-7.932,1,0.0351,0.014,0.00177,0.452,0.474,112.705,148067,4,39.6841,7
One Mint Julep,Ray Charles,spotify:track:3Pq3nWYY5IBHfFhCdrZgzt,0.735,0.457,8,-12.052,1,0.135,0.63,0.665,0.0357,0.787,129.488,189227,4,38.87635,8
"My Love, Forgive Me (Amore, Scusami)",Robert Goulet,spotify:track:1jDsl8ikPxRAQcZCkRFjsd,0.339,0.503,8,-11.705,0,0.0355,0.86,0.000105,0.398,0.475,79.327,165667,4,41.41224,8
More Love,Smokey Robinson & The Miracles,spotify:track:4D49SGpnyxN4n2j5jLaJ7N,0.407,0.45,5,-10.041,0,0.0289,0.877,0,0.248,0.816,106.677,168800,4,107.17487,4
Paperback Writer,The Beatles,spotify:track:0Ui8KPWZbJJQ2Y0CIQuVqX,0.472,0.856,7,-6.03,1,0.0562,0.147,2.78e-06,0.595,0.841,78.696,138200,4,55.33623,5
Ruby Baby,Dion,spotify:track:6QyhpZJvcIPqx1v0UAk3NM,0.646,0.653,4,-10.301,1,0.126,0.771,0,0.155,0.602,121.509,156867,4,32.37815,10
I'll Always Have Faith In You,Carla Thomas,spotify:track:475HKqM4Fk9wHZ0NF8DNBo,0.471,0.129,10,-19.179,1,0.0321,0.767,0,0.147,0.285,132.647,175693,3,30.04717,8
Mellow Yellow,Donovan,spotify:track:4cix9zymmhisLuM56RDcB7,0.71,0.319,2,-12.387,1,0.0667,0.534,0.0201,0.211,0.757,105.489,227227,4,26.96662,14
(The Puppet Song) Whiskey On A Sunday,The Irish Rovers,spotify:track:6ZGHt5l3B8C64NV6uiJmEQ,0.685,0.456,4,-10.853,1,0.0331,0.649,0,0.129,0.551,121.988,160800,4,33.46555,10
Smile A Little Smile For Me,The Flying Machine,spotify:track:3SoLksUr3QzyMDLX0Cj5me,0.616,0.381,0,-11.528,1,0.0298,0.504,0,0.29,0.488,89.766,175909,4,24.46825,8
Silence Is Golden,The Tremeloes,spotify:track:0tY6WuVkmCth6YHl8xKrew,0.436,0.565,4,-7.268,1,0.0294,0.0557,0,0.244,0.582,112.169,190933,4,81.69169,7
Hair,The Cowsills,spotify:track:5pjlEqTAOq1snQlcSMgF14,0.477,0.521,0,-12.523,0,0.0679,0.431,0,0.3,0.519,114.497,210333,4,23.6152,12
Heartaches By The Number,Johnny Tillotson,spotify:track:5Qgj3q0eCdgqcleC14UHVa,0.587,0.599,10,-9.165,1,0.0279,0.633,0,0.24,0.964,136.181,158840,4,32.40553,7
Guilty,Jim Reeves,spotify:track:7gkZ7ADjb9JUwld86AsCwI,0.342,0.251,11,-13.642,1,0.0288,0.707,0.000961,0.112,0.253,85.059,190333,4,87.41337,8
By The Time I Get To Phoenix,Glen Campbell,spotify:track:1tZKsxgKebVQX9s6oiojG9,0.218,0.336,5,-12.997,1,0.0301,0.0743,1.61e-06,0.134,0.232,176.66,164200,4,53.14923,7
Woman's Got Soul,The Impressions,spotify:track:3CABiRWxL4z7btvaKIMGLd,0.696,0.467,8,-9.084,1,0.0841,0.776,0,0.121,0.708,117.85,147467,4,26.62637,10
Looking For A Fox,Clarence Carter,spotify:track:3DXYb1QKSQn6XmClVorPqN,0.651,0.639,11,-14.515,0,0.0479,0.119,0.000468,0.123,0.878,114.933,136069,4,36.3641,8
Boogaloo Down Broadway,The Fantastic Johnny C,spotify:track:2gciyJOs53AUEWbvErQUzY,0.795,0.626,10,-6.585,1,0.0398,0.772,0,0.0556,0.964,130.496,154173,4,61.33241,8
Navy Blue,Diane Renay,spotify:track:11p8gGHiZ3zOJbU3CfFTiN,0.669,0.832,9,-8.73,0,0.0742,0.275,0,0.101,0.962,137.674,150840,4,65.16924,6
Pitter-Patter,The Four Sportsmen,spotify:track:1JCgRCGu6iAFQa9GdmqvuT,0.489,0.802,7,-5.414,0,0.0354,0.277,0,0.312,0.919,170.821,136547,4,31.51751,6
Cara-Lin,The Strangeloves,spotify:track:4jQAWmK7RTRWaofM5n2NhK,0.748,0.788,2,-11.284,1,0.067,0.135,3.81e-06,0.501,0.626,130.506,162333,4,19.26742,10
You Know It Ain't Right,Joe Hinton,spotify:track:4uCnEM5afg5GPuG0NRT1To,0.682,0.585,5,-6.969,1,0.0741,0.951,1.48e-05,0.08,0.757,127.396,146653,4,49.67049,7
Thank You Girl,The Beatles,spotify:track:3k6zSunlStXxWF0s1063lk,0.553,0.71,2,-10.492,1,0.0314,0.449,1.19e-06,0.0989,0.972,137.717,123600,4,33.53054,6
Angel On My Shoulder,Shelby Flint,spotify:track:7qljXH2LAO8xASUqbyoP9F,0.47,0.332,2,-9.848,1,0.034,0.912,0.000382,0.11,0.575,58.76,137200,4,44.79481,6
Will You Love Me Tomorrow,The Shirelles,spotify:track:0bwy3sGHeYwng2Ioicq6wf,0.55,0.382,0,-6.429,1,0.0263,0.312,1.11e-05,0.221,0.464,136.128,160693,4,20.80973,10
Forever Came Today,Diana Ross & The Supremes,spotify:track:6GffueKJJ5oCOLYGfXmfsc,0.319,0.526,6,-9.78,1,0.0389,0.288,0,0.0715,0.773,200.518,193440,4,30.39314,10
There's No Living Without Your Loving,Peter And Gordon,spotify:track:56aCFmwTdm1me0suarfiWn,0.402,0.675,10,-8.872,1,0.0438,0.596,0,0.248,0.672,104.505,181640,4,27.59591,9
Dearer Than Life,Brook Benton,spotify:track:5JsyNZivccIDRbtHgofJ8X,0.523,0.284,2,-13.902,1,0.0284,0.644,1.32e-05,0.0687,0.544,94.136,155933,4,15.40074,9
Come On Up,The Young Rascals,spotify:track:0R6jYwBiYBFOcBMqD9fZnA,0.546,0.813,5,-7.973,1,0.0538,0.0395,0.000638,0.316,0.783,139.999,167627,4,27.40122,9
Lady Jane,The Rolling Stones,spotify:track:19kAUW6NMzgDHKT19s7782,0.6,0.303,7,-16.408,1,0.0318,0.516,0.000123,0.0832,0.31,102.998,188080,4,45.57147,10
He's Got No Love,The Searchers,spotify:track:3BjitDpDJErAxMGnqDpdMn,0.331,0.805,9,-5.926,1,0.0341,0.11,0,0.247,0.707,86.283,154947,4,66.12962,6
Everybody Knows,The Dave Clark Five,spotify:track:1zU2N6UlqvEHfwL6VjNLHf,0.446,0.503,0,-10.025,1,0.0382,0.101,0,0.268,0.781,125.064,101160,4,40.51629,5
Not Responsible,Tom Jones,spotify:track:6Mj3eL0ktLH6DNTnBOc2EH,0.334,0.818,4,-8.925,1,0.313,0.332,0,0.692,0.823,200.473,127093,4,18.79382,6
Spanish Lace,Gene McDaniels,spotify:track:7DTdBIwbs05LCEcxnx3RRQ,0.61,0.37,8,-11.837,1,0.0368,0.189,1e-05,0.0553,0.898,110.369,147827,4,26.40929,10
Percolatin',Willie Mitchell,spotify:track:1jcUhX1ocqQdHsQm0mRKrX,0.889,0.363,5,-9.902,1,0.0454,0.854,0.874,0.106,0.871,127.929,141253,4,51.9823,6
Stoned Soul Picnic,The 5th Dimension,spotify:track:1bKQeepTAEYlpn8wpL7iDn,0.557,0.448,9,-12.227,1,0.0308,0.2,0,0.175,0.733,93.658,206227,4,32.0249,11
Choice Of Colors,The Impressions,spotify:track:28tgHkgZoBWHsmbzmI41Yt,0.553,0.519,6,-7.645,1,0.0646,0.196,0.000435,0.0562,0.571,87.152,200400,4,35.53494,12
La Paloma Twist,Chubby Checker,spotify:track:7IrdWjYiRe0NiMFAYZX9IV,0.517,0.593,4,-5.658,1,0.0408,0.501,0,0.121,0.89,88.849,131520,4,77.54304,4
Sandy,Larry Hall,spotify:track:7vF9CfYTUiif1wHSFdrTyN,0.633,0.484,0,-8.507,1,0.0269,0.47,0.000141,0.1,0.814,80.543,145027,4,27.36518,9
Desert Pete,The Kingston Trio,spotify:track:0RoFfoNIoo8crKUbVlC1TT,0.725,0.382,4,-16.127,1,0.0853,0.572,0,0.258,0.606,115.797,169333,4,81.27628,6
Philly Dog,Herbie Mann,spotify:track:0RlrRftZDNtuHYX7VGWr1Z,0.685,0.653,3,-11.079,1,0.0517,0.6,0.0618,0.251,0.966,144.213,146720,4,49.81499,6
"Oh, How I Miss You Tonight",Jeanne Black,spotify:track:2aJFklWpbkfYTnXTWSpMPE,0.342,0.113,1,-13.733,1,0.034,0.987,0.00331,0.125,0.11,126.02,175053,5,43.80494,12
The Last Time,The Rolling Stones,spotify:track:7foiOmd1Je7Z0D3TaZCDro,0.327,0.92,9,-5.223,1,0.0611,0.144,0.84,0.774,0.439,167.972,221493,4,82.50025,8
But Not For Me,Ketty Lester,spotify:track:0JxQCmVhndnWtvNoPWgFLu,0.66,0.404,4,-13.209,1,0.0435,0.837,0.000129,0.125,0.263,114.83,178787,3,38.88079,8
Broken Heart,The Fiestas,spotify:track:7gI8kpNFqSjQ6OMmGi711s,0.66,0.45,7,-10.666,1,0.0415,0.87,0.0219,0.218,0.843,125.555,161760,4,21.50115,8
Hole In The Wall,The Packers,spotify:track:5AxThlogq1ddfJdhMetYpq,0.837,0.65,3,-9.535,1,0.0588,0.227,0.474,0.341,0.537,129.906,170827,4,28.72009,9
Just Be True,Gene Chandler,spotify:track:6tsjCzciIajxisQtbUkOUa,0.565,0.384,1,-10.869,1,0.0377,0.907,0,0.267,0.739,74.943,154933,4,53.97198,7
She Is Still A Mystery,The Lovin' Spoonful,spotify:track:0sMBmPWh0DtLhRIHA1QTfa,0.299,0.453,5,-11.035,1,0.0404,0.281,0,0.312,0.39,122.09,179333,4,28.44598,10
Gina,Johnny Mathis,spotify:track:3GA3PeOsy9cXqj4tRbPRS0,0.359,0.34,8,-9.791,1,0.0293,0.838,4.14e-05,0.0788,0.359,92.511,165960,4,88.46181,6
The Unicorn,The Irish Rovers,spotify:track:6HvRHu2HtWgE720gG5v3wE,0.705,0.311,5,-12.344,1,0.0488,0.738,0,0.322,0.785,117.26,202693,4,38.03945,7
You Don't Want My Love,Andy Williams,spotify:track:2It5KW85y1U0G4qlt4Lx1D,0.665,0.546,4,-13.449,1,0.0561,0.688,0,0.132,0.842,112.24,137227,4,30.80621,8
Ode To The Little Brown Shack Out Back,Billy Edd Wheeler,spotify:track:4hvbI3SydZQ66lNlWs8hz6,0.47,0.321,7,-13.241,1,0.0474,0.693,0,0.35,0.398,106.634,170880,4,54.5032,8
Look For A Star,Deane Hawley,spotify:track:12JcJfzNkD2IOsp0MazlNY,0.654,0.221,8,-14.615,1,0.0339,0.883,0.00249,0.0946,0.684,105.345,129187,4,56.7443,6
We Love You,The Rolling Stones,spotify:track:5dDPFVD26G55XYYaKIexRS,0.265,0.78,4,-6.959,1,0.0392,0.00254,0.134,0.319,0.477,112.482,276960,4,45.04242,11
"Aw Shucks, Hush Your Mouth",Jimmy Reed,spotify:track:78Cg7PEJ7zEvhZQUdiGktL,0.795,0.333,0,-11.348,1,0.0326,0.914,0.619,0.12,0.763,113.04,141507,4,34.16197,8
Sacred,The Castells,spotify:track:1gIup4NhkpisuflvrWD4ur,0.561,0.536,0,-9.175,1,0.0282,0.69,0.000134,0.0808,0.471,110.57,131533,4,28.38352,8
Got To Get You Off My Mind,Solomon Burke,spotify:track:2aBa2XO23shN0lQjpL0G1K,0.746,0.55,2,-7.554,1,0.062,0.621,1.27e-06,0.0136,0.736,102.669,155080,4,18.55184,11
Ain't Got No; I Got Life,Nina Simone,spotify:track:5VgcM58bybW45T2WgTdbeY,0.557,0.632,7,-11.072,1,0.111,0.442,2.24e-05,0.833,0.692,115.097,127800,4,62.73316,5
Earth Angel,Johnny Tillotson,spotify:track:30Y2TmGEuFdIUX6Pm5nCjn,0.344,0.431,4,-9.631,1,0.0314,0.793,0,0.19,0.688,105.97,176667,3,60.09674,7
A Place In The Sun,Stevie Wonder,spotify:track:0tURbnatc9qCxlYpXuPK8I,0.561,0.447,1,-11.389,1,0.0544,0.279,0,0.319,0.729,117.784,172960,4,26.24212,9
Poetry In Motion,Johnny Tillotson,spotify:track:5zMOnpgoSb9akRw5YlYeAs,0.486,0.693,8,-7.394,1,0.0317,0.412,0,0.0975,0.888,135.184,154467,4,48.22218,8
Sound Asleep,The Turtles,spotify:track:5HNCDalJlhey3PzJqSA5Jr,0.463,0.905,9,-7.992,1,0.151,0.0322,0.00385,0.727,0.571,120.344,168587,4,22.913,10
I Forgot More Than You'll Ever Know,Sonny James,spotify:track:3QMloujG5pu38kQxiQxVxE,0.511,0.194,7,-11.47,1,0.0315,0.894,7.03e-06,0.228,0.268,82.19,140213,3,40.56922,8
Sugar Shack,Jimmy Gilmer And The Fireballs,spotify:track:2nAR2OjaGIXesjm7Kq7Kzu,0.856,0.755,7,-8.55,1,0.183,0.221,0.000279,0.104,0.805,132.382,121800,4,34.2368,8
It's All Right,The Impressions,spotify:track:1PkoLMoX7j5ZVC0bnKhUY8,0.701,0.414,1,-12.339,1,0.168,0.544,0,0.251,0.731,108.644,173360,4,44.59757,9
7 Rooms Of Gloom,Four Tops,spotify:track:59IxJQuFPmW4Xvy7GynZDF,0.452,0.694,3,-8.552,0,0.0399,0.246,0,0.267,0.874,89.262,154573,4,19.85636,8
The Pain Gets A Little Deeper,Darrow Fletcher,spotify:track:6HRBeI0N6rTXn3v8erBSF7,0.721,0.568,4,-8.578,0,0.0845,0.357,0,0.23,0.926,139.133,144760,4,44.28895,6
Forget Him,Bobby Rydell,spotify:track:2cBcDL88A6c5IoFWceo7C7,0.512,0.536,3,-4.787,1,0.0278,0.503,0,0.314,0.675,77.935,128280,4,29.19925,8
Dooley,The Olympics,spotify:track:0HxG43JHzmyIuKyEVwj12V,0.65,0.734,2,-6.58,1,0.0309,0.633,0,0.122,0.92,104.575,132126,4,42.042,6
People Are Strange,The Doors,spotify:track:1Jmqubf9kGkWeYQXQKImL5,0.699,0.467,4,-8.578,0,0.0375,0.685,0,0.315,0.764,119.287,130173,4,40.04655,8
What The World Needs Now Is Love,Jackie DeShannon,spotify:track:1fjOO2k5k2vjg6TrvPJ2NS,0.445,0.407,1,-9.501,1,0.0302,0.814,0,0.0964,0.531,105.7,186400,4,36.37958,9
Tell Me To My Face,Keith,spotify:track:4yt90IbMhzW8ed7pV90rJ8,0.363,0.593,7,-8.661,1,0.0376,0.0637,0,0.146,0.839,203.772,172880,4,26.86814,10
You Made A Believer (Out Of Me),Ruby Andrews,spotify:track:4osZZATIyErv2ema2MjP7l,0.717,0.43,10,-14.186,0,0.0355,0.729,0.000122,0.351,0.797,97.091,160934,4,26.9833,9
Wish You Didn't Have To Go,James & Bobby Purify,spotify:track:0rmru6jDyE4wv6O3To6piP,0.764,0.509,9,-7.566,1,0.0369,0.401,0,0.157,0.868,118.139,136040,4,22.12419,10
"Baby, Come Back",The Equals,spotify:track:70sFnm69KTLyFesq7Ff5SA,0.756,0.933,11,-7.016,1,0.047,0.228,0.000842,0.202,0.879,133.09,149800,4,25.73769,9
The Wonderful World Of The Young,Andy Williams,spotify:track:1wlPVZpAHotYmO7JRfVkGx,0.177,0.162,5,-15.821,1,0.0335,0.828,0,0.12,0.179,174.572,149187,3,22.17381,9
Would It Make Any Difference To You,Etta James,spotify:track:6aOY5n8nmsFZPSNQYDnDqc,0.419,0.262,8,-10.467,1,0.0369,0.847,9.78e-05,0.127,0.593,69.315,158800,4,38.87629,6
My Baby Must Be A Magician,The Marvelettes,spotify:track:1CmylxKewaz3wVVgYcPzmb,0.643,0.471,7,-10.029,0,0.056,0.16,0.00128,0.191,0.639,127.165,155893,4,26.82947,10
I'll Always Love You,The Spinners,spotify:track:0Rs90wSPedsWUWAvJY4wU9,0.643,0.468,4,-11.445,1,0.0343,0.12,0,0.144,0.607,121.7,169333,4,45.45253,8
Diane,The Bachelors,spotify:track:01QicLin8hNjIcUDuE0nRP,0.401,0.426,3,-10.8,1,0.0315,0.66,0,0.165,0.395,129.86,154000,4,46.10283,7
Indian Lake,The Cowsills,spotify:track:5JaN7UNzRF91yL5cpFrOPF,0.695,0.652,7,-9.051,1,0.0316,0.074,6.89e-05,0.0787,0.962,131.857,163547,4,22.96136,9
I Surrender,Fontella Bass,spotify:track:3osIiNeeYjPJrIbl24qw4G,0.698,0.69,10,-6.69,1,0.0368,0.749,0,0.189,0.875,125.471,179000,4,41.94161,7
Any Way That You Want Me,Liverpool Five,spotify:track:75aFifgT6BZY7h7hkEPWVU,0.399,0.423,4,-11.484,1,0.0299,0.507,0,0.417,0.472,101.408,157840,1,45.22641,10
Something Good (Is Going To Happen To You),Carla Thomas,spotify:track:4aoFEmO44KyV0zKgmP3jA8,0.837,0.324,5,-18.955,0,0.0393,0.408,0.00045,0.0349,0.965,116.753,158040,4,45.21027,8
Leopard-Skin Pill-Box Hat,Bob Dylan,spotify:track:6aeOSY6fPsvGTzyXi65pNY,0.572,0.593,2,-8.639,1,0.0321,0.304,1.14e-06,0.106,0.968,97.475,236333,4,29.83211,13
What Kind Of Fool (Do You Think I Am),The Tams,spotify:track:01IpNtCBRCrPj91rgARPl3,0.74,0.386,7,-13.701,0,0.0383,0.186,0,0.152,0.886,120.247,116560,4,44.13013,7
Chapel Of Love,The Dixie Cups,spotify:track:4JchWgAG3RZmCLHcEGf9DZ,0.593,0.354,9,-10.269,1,0.0288,0.733,0,0.527,0.793,124.63,170874,4,32.24955,10
(He's) The Great Impostor,The Fleetwoods,spotify:track:2NBfPm9rWk2nYVDengT80Z,0.499,0.249,5,-11.793,1,0.0422,0.733,0,0.105,0.539,117.163,132101,4,39.91672,7
Ain't Nobody Home,Howard Tate,spotify:track:13t4VV3Y9PBk0OnAAw03WT,0.759,0.556,2,-7.305,1,0.0505,0.709,0,0.176,0.771,95.925,146827,4,26.51551,10
All Of My Life,Lesley Gore,spotify:track:6F6F3EX3FEntkWZKNjvEoL,0.546,0.483,6,-13.112,1,0.0387,0.868,0.0421,0.538,0.803,116.625,149693,4,38.32286,10
We Can Fly,The Cowsills,spotify:track:4mf07kgBgBt4nChjn5M9SE,0.375,0.562,5,-9.687,1,0.0409,0.494,1.41e-05,0.26,0.671,143.842,135160,4,38.77991,9
My Old Car,Lee Dorsey,spotify:track:1VoXsGqFp6v1GYEgyabCnY,0.631,0.568,0,-6.371,1,0.0418,0.705,6.88e-06,0.166,0.96,140.866,119427,4,36.4302,6
What's He Doing In My World,Eddy Arnold,spotify:track:3PmZmkgLfJtKdPjFF24uML,0.602,0.235,1,-11.011,1,0.0281,0.813,1.38e-06,0.222,0.403,108.5,122160,3,21.21884,7
This Old Heart Of Mine (Is Weak For You),The Isley Brothers,spotify:track:5c33j1xFVOL4G24zxYhssB,0.632,0.59,5,-10.206,1,0.0305,0.346,0,0.24,0.953,130.287,172733,4,30.08756,9
Kick Out The Jams,MC5,spotify:track:5mSZLysuAtdNA21mbOm0sx,0.345,0.811,1,-11.948,0,0.0654,0.0606,0.0466,0.357,0.625,142.834,183824,4,46.07638,10
"634-5789 (Soulsville, U.S.A.)",Wilson Pickett,spotify:track:2gGPw8qbUilOhiSQRSvZG9,0.665,0.454,2,-7.683,1,0.035,0.257,0,0.402,0.839,102.685,177520,4,51.28126,7
Homeward Bound,Simon & Garfunkel,spotify:track:4Xl2PrS3DJqqSKXCo6Uhv9,0.485,0.38,3,-11.773,1,0.034,0.829,0,0.103,0.531,92.933,149613,4,45.49856,6
That's Old Fashioned (That's The Way Love Should Be),The Everly Brothers,spotify:track:2bjS5uN3J3fqSRuedR1OlA,0.718,0.562,7,-7.279,1,0.0283,0.75,0,0.164,0.92,116.214,144920,4,37.5507,6
People Sure Act Funny,Arthur Conley,spotify:track:1h9pYichpN1sdLDNjgpzK5,0.646,0.68,5,-12.684,1,0.101,0.696,0,0.148,0.842,169.083,131093,4,37.39301,8
Ebb Tide,Lenny Welch,spotify:track:5BzMo1c7fhTeULjaTa6Nta,0.272,0.322,2,-10.069,1,0.0277,0.916,2.18e-06,0.163,0.205,87.57,157573,3,63.87496,6
It's An Uphill Climb To The Bottom,Walter Jackson,spotify:track:2bTx3OevanlUx7beo8YJsN,0.44,0.445,1,-10.313,1,0.0285,0.705,1.27e-06,0.393,0.681,93.32,168960,4,22.39269,11
Al Di La',Emilio Pericoli,spotify:track:2EFuKrTmy6wCB9C7Bvyyia,0.32,0.301,11,-12.301,1,0.0293,0.682,0,0.123,0.217,84.918,197137,4,27.63096,9
Annie Fanny,The Kingsmen,spotify:track:5PaWiOpagb2p6X8PbFBK1G,0.663,0.399,7,-17.304,1,0.0544,0.503,0,0.195,0.885,131.186,123533,4,53.02391,5
(You Make Me Feel) So Good,The McCoys,spotify:track:4V5RFkTNDTGjkHEkg31aQQ,0.798,0.647,4,-10.997,1,0.0459,0.0366,0.051,0.168,0.854,111.872,161560,4,26.38519,9
Hurt By Love,Inez Foxx,spotify:track:1AkTjO1bbDkkyaUbB5bxyj,0.738,0.574,2,-11.411,1,0.0348,0.724,0,0.0654,0.871,83.575,189773,4,34.78937,6
You've Been Cheatin',The Impressions,spotify:track:30Hr7ppaWLjqXKimCJqOIJ,0.558,0.802,10,-4.091,0,0.0896,0.465,0,0.199,0.902,128.348,153333,4,29.66513,9
Only The Strong Survive,Jerry Butler,spotify:track:7awYVgOAmDqQIswnzClZDC,0.4,0.433,7,-10.92,1,0.0401,0.609,0,0.313,0.845,122.85,155733,4,38.22338,9
Don't Fight It,Wilson Pickett,spotify:track:1DqIFLNEGRCGfJpkJzFX0G,0.899,0.655,4,-8.356,1,0.0317,0.554,0.121,0.165,0.927,119.228,153000,4,19.54816,9
Hold Me,P.J. Proby,spotify:track:5mno4x6TuJQti4PXsxulKN,0.363,0.911,4,-4.757,1,0.0703,0.106,0.0022,0.465,0.555,139.251,144627,4,34.26409,7
Blue Moon,The Ventures,spotify:track:79BVw1dAEhmoEIPeerlmHb,0.646,0.526,3,-11.051,0,0.0456,0.921,0.801,0.103,0.726,149.0,134867,4,40.82342,5
One,Three Dog Night,spotify:track:4ME2YQNThxEW63fxojzHvN,0.55,0.409,5,-12.702,0,0.0321,0.312,0,0.096,0.405,61.226,185827,4,27.30466,7
I Put A Spell On You,Creedence Clearwater Revival,spotify:track:4SDywo3ykB2PEthjXvo1UP,0.391,0.732,4,-8.188,0,0.0295,0.00471,0.121,0.0979,0.622,100.354,271787,4,37.91266,10
I'd Rather Be Here In Your Arms,The Duprees,spotify:track:5kVbS9GaVRCf0BgEslm723,0.485,0.366,7,-10.081,1,0.0257,0.733,0,0.376,0.668,95.533,133067,3,22.55567,9
......And Roses And Roses,Andy Williams,spotify:track:3tvqPPpXyIgKrm4PR9HCf0,0.154,0.185,5,-14.063,1,0.0315,0.911,0.000267,0.112,0.15,83.969,166107,4,42.51415,10
All I Need,The Temptations,spotify:track:6mdLen2d7jtAzDig0GgKKA,0.594,0.632,10,-12.076,1,0.0291,0.354,0,0.153,0.743,98.121,190040,4,40.00807,10
And When I Die,"Blood, Sweat & Tears",spotify:track:7kDPwGDjxDBONlPpkc1p77,0.628,0.439,9,-10.728,1,0.134,0.332,1.35e-05,0.0555,0.507,127.589,244973,4,64.70919,10
Along Came Jones,Ray Stevens,spotify:track:5zTT1Tp6nJyflksiZsM7xs,0.525,0.796,7,-8.397,1,0.266,0.483,0,0.96,0.568,102.132,227533,4,31.70214,11
My Boomerang Won't Come Back,Charlie Drake,spotify:track:115WODgX0QxVa8Zn7MTSk2,0.48,0.535,11,-11.402,1,0.846,0.742,0,0.138,0.697,201.106,220173,4,72.19722,7
I Gotta Dance To Keep From Crying,The Miracles,spotify:track:19Pj53IPq820yWmc3HTRqF,0.528,0.695,11,-12.156,0,0.077,0.577,6.67e-06,0.162,0.729,77.955,158840,4,50.22112,6
Ramona,The Blue Diamonds,spotify:track:2Xt3YSFvqe5AzRbVrETVbv,0.493,0.603,4,-9.824,1,0.0411,0.152,9.23e-05,0.147,0.657,139.13,147924,4,21.35766,7
