Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Cold Spring,An Autumn for Crippled Children,spotify:track:2w1hfgp2ITfEuld36bGezO,0.243,0.804,4,-4.869,0,0.0415,0.0208,0.959,0.16,0.538,163.605,255033,4,47.70004,12
Honesty in Death,Paradise Lost,spotify:track:3vh7LxDE6FZxsYnOwW0tzd,0.379,0.879,2,-3.611,1,0.0569,3.49e-06,0.000305,0.0953,0.227,116.311,247240,4,68.9685,6
She's Out Of Her Mind,blink-182,spotify:track:6EE19skJ32p58xihYj2Waa,0.447,0.967,0,-2.706,1,0.0793,0.00448,0,0.487,0.606,179.991,162720,4,21.63822,10
Blue Birds,Justnormal,spotify:track:4nSGZ06Fqg1KK5TgMYFyMJ,0.412,0.435,7,-12.939,0,0.0777,0.796,0.601,0.103,0.207,80.762,147353,4,70.04584,6
Reckless,Papa Roach,spotify:track:3T0arsW79NpJVdkA7PcMjv,0.388,0.816,6,-4.462,0,0.0391,0.0157,0,0.105,0.236,162.247,213160,4,25.52551,12
Sunset Rust,Sleevenotes,spotify:track:0sQwRYn5vq8fvWSKT2Td1R,0.478,0.324,11,-10.307,1,0.0353,0.724,0.832,0.112,0.035,122.022,250280,4,41.80236,9
In Fear of Tomorrow,Anomalie,spotify:track:0PktptCM5yOq1bLIn9zhHj,0.505,0.978,4,-6.125,0,0.0688,0.000133,0.0334,0.242,0.126,109.014,358613,4,71.11036,10
Warfare,Wolfheart,spotify:track:44fpNy0Z2H4hWSHhcYQJ5j,0.175,0.944,5,-6.017,1,0.158,2.86e-05,0.515,0.203,0.127,165.019,355871,3,26.05426,14
When Fire Engulfs the Earth,Dark Oath,spotify:track:7Hae2lULUHOBSA7M7R5lNd,0.333,0.985,10,-4.091,0,0.0846,4.76e-06,0.669,0.213,0.144,169.903,326553,4,46.15422,14
The Setting of the Old Sun,Compass & Knife,spotify:track:2mn8wICDJrvX0FWccK9nwz,0.404,0.785,4,-5.906,1,0.0435,0.0208,0.951,0.298,0.159,140.075,298107,4,83.26909,10
Jord - Instrumental,MÃÂÃÂÃÂÃÂL,spotify:track:1urz4Ro8QB41oFKTKYzlju,0.42,0.939,10,-5.722,1,0.0556,0.00153,0.86,0.087,0.112,89.914,340000,4,43.00622,12
Protection,Alcest,spotify:track:44BNyVL3bgEMxwpn0cQ3Yo,0.156,0.901,6,-8.03,1,0.0562,1.99e-05,0.806,0.035,0.171,145.627,349969,3,66.75919,17
Forfeit II: Worn Thin,Dark Sermon,spotify:track:4AQCJ8G8FICBdDwGVqL1Sy,0.26,0.956,6,-4.115,1,0.102,0.000141,0.451,0.0954,0.132,113.475,249067,4,36.99208,12
The Focus,Cloudkicker,spotify:track:4bk4AfSvRzBQnFlwA10NzQ,0.386,0.904,2,-9.034,1,0.0339,1.28e-06,0.888,0.0766,0.293,145.006,192592,3,30.00931,9
Our Proof of Life,Dark Tranquillity,spotify:track:2aX6MQpcvXJoNoPs1yksgw,0.486,0.941,9,-4.768,1,0.0534,1.28e-05,0.0612,0.179,0.297,130.007,262773,4,90.26,9
Musafir,Ankur Tewari,spotify:track:2eWofuTLSnbUIBARpOhO1w,0.791,0.387,9,-9.316,1,0.0377,0.809,0.000221,0.0967,0.783,115.005,252000,4,54.10132,11
California,Delta Spirit,spotify:track:4Y3gLYlV5rD3fhirhWKtei,0.425,0.789,11,-7.821,1,0.0421,0.196,0.439,0.161,0.522,161.952,219520,4,23.97181,11
Cygnus (Remix),Cult Of Luna,spotify:track:1B0XWCdFJhyoXmcdPtyNFj,0.196,0.63,8,-4.91,1,0.039,0.00362,0.725,0.143,0.03,112.993,716308,4,29.21673,21
MEIN TEIL,Rammstein,spotify:track:3DR7z746JFIlsLCtCdheKD,0.489,0.9,2,-6.549,0,0.0595,0.00283,0.0471,0.346,0.223,88.027,278933,4,45.80016,11
Jigolo Har Megiddo,Ghost,spotify:track:2JrN5dpeRbrIeiA6JdP0mv,0.459,0.797,5,-5.879,1,0.0279,3.55e-05,0.213,0.0723,0.567,132.004,238813,4,58.88853,10
Breath of Death,Henker,spotify:track:1B7JhRZMvd5BwGbEpLTCRq,0.262,0.887,2,-6.176,0,0.0875,0.000438,0.0114,0.319,0.0954,135.64,169280,3,25.20818,11
Thank You,Estelle,spotify:track:26dxkh7L0Na7470Skwd0bz,0.565,0.717,11,-4.623,0,0.06,0.106,0,0.143,0.421,83.916,252013,4,46.67071,9
Amen & Attack,Powerwolf,spotify:track:6tZjLhNJt9vGjs09rxzijH,0.528,0.936,1,-4.501,0,0.031,4.69e-05,4.9e-05,0.37,0.49,97.973,234693,4,36.90501,9
I Am Justice,Compass & Knife,spotify:track:33evfZeOfvEc7OtP7MZ0Ij,0.507,0.513,2,-6.331,1,0.0288,0.202,0.108,0.277,0.182,120.025,358079,4,50.8934,13
Octane Twisted - Live,Porcupine Tree,spotify:track:1F89jrPNcOuFxMzzLTAY9P,0.545,0.582,9,-13.883,1,0.0287,0.00117,0.544,0.248,0.131,95.019,303160,4,41.10085,13
Skyhunter,Metalocalypse: Dethklok,spotify:track:75ctfr2HzBUit0tpjmIBYZ,0.557,0.944,1,-3.267,1,0.0551,6.36e-05,0.511,0.126,0.334,95.02,248120,4,39.54524,9
"Winter's Gate, Pt. 1",Insomnium,spotify:track:4DdaBiCoNPZwQxBWHA4rPG,0.178,0.958,0,-7.701,0,0.455,0.00266,0.00249,0.706,0.0338,194.949,374038,3,23.03777,12
Vision I: Towards the Sun,Anomalie,spotify:track:1vUGYhZzypwWBKwRLLxq2N,0.502,0.864,0,-8.156,0,0.0491,0.00441,0.881,0.283,0.248,106.029,492707,4,56.42599,18
Let Me,The Floacist,spotify:track:7B8TZlK6uFFVMr3JcUS50y,0.732,0.5,6,-11.224,1,0.0875,0.113,0.0199,0.103,0.575,115.967,233573,4,32.14759,11
Imber (Live),Rhian Sheehan,spotify:track:3e3sX84dPey0snlZJnrNd0,0.137,0.159,8,-21.108,0,0.0362,0.115,0.595,0.227,0.0841,77.466,187120,4,24.44804,10
MI-CHA-EL (for Michael Jackson),Diana King,spotify:track:3Xr9fkC3AmpdQyQKrRigY8,0.646,0.599,0,-4.488,1,0.167,0.0421,0,0.108,0.631,90.026,283373,4,117.29438,9
Soldier of Love,Sade,spotify:track:4xo4ByR12fL3APt8gByJYG,0.775,0.572,0,-8.427,0,0.0632,0.0117,0.0291,0.0847,0.64,90.023,356653,4,26.77121,15
Dreamer,Pray for Sound,spotify:track:1A62mPtvFOoihz4FAeS5Wu,0.0983,0.0256,4,-24.237,1,0.0522,0.952,0.901,0.133,0.0332,174.355,89307,3,56.01941,3
Can't Get Enough,Blockheads,spotify:track:54Fl7ABqb2a5S5t13WBVPR,0.423,0.934,5,-2.807,0,0.0651,0.000552,0,0.15,0.499,101.923,222820,4,21.99476,6
Old Heart Falls,Katatonia,spotify:track:4AHe46XPJyR6wt4jngb75M,0.285,0.533,5,-7.657,0,0.0319,0.00495,0.0364,0.107,0.197,140.069,262507,4,40.84751,11
Majesty,Ghost,spotify:track:6IqHIEMznaua7XSELiNDiG,0.518,0.841,7,-4.647,1,0.0339,0.000734,0.00546,0.0784,0.536,94.987,324364,4,29.93908,15
Damn Sista (feat. Eric Roberson & Darien & Jon Bibbs & Wildmann),Jarrard Anthony,spotify:track:3XA23P5t2q6TLMCwHn7caE,0.428,0.485,0,-6.706,0,0.202,0.731,0,0.091,0.46,172.703,297947,3,65.15459,9
Verblasst,Heretoir,spotify:track:2295KdM8VlzWsFOrIvCKRp,0.445,0.148,10,-24.121,0,0.0425,0.955,0.958,0.113,0.0771,63.291,156160,4,29.29955,7
Take Control,Mountain Eye,spotify:track:6I0JAFjyOZFdS2HxcvOPjw,0.469,0.977,5,-3.639,1,0.0679,0.000168,4.29e-05,0.336,0.125,109.956,255000,4,30.24222,14
Nochnoi Dozor,Powerwolf,spotify:track:4BNQxTQXvu1vW7eBFoqI91,0.552,0.894,1,-4.605,0,0.0505,0.00151,0.000254,0.155,0.505,148.466,225680,4,30.54377,11
Yours Is the Earth,in:tides,spotify:track:38u2FK6HIUfNwheBo9jJyC,0.35,0.811,0,-4.484,1,0.034,0.00362,0.847,0.102,0.0863,124.98,347520,3,60.04056,15
The Stand Pt 1 Feat. Musiq Soulchild,Choklate,spotify:track:5u89bFjDj07vTjC04NJUpl,0.607,0.694,10,-6.952,0,0.1,0.145,1.97e-06,0.122,0.635,82.409,221423,4,36.50945,11
Treat Me Like Fire,LION BABE,spotify:track:3XRosKfSgFSDIb6YVpApIl,0.671,0.65,6,-7.687,1,0.0665,0.198,0.0057,0.6,0.323,91.961,250707,4,22.4284,10
Stole,Kelly Rowland,spotify:track:0e1xUbHCmN8mvkCAOXPlxh,0.649,0.708,7,-5.599,0,0.0663,0.00603,1.39e-06,0.174,0.487,79.985,249227,4,52.71736,11
Remembrance,Cypecore,spotify:track:7lI49JgjFRQr1TrX3Hcit1,0.582,0.928,1,-6.116,1,0.0524,0.000168,0.0155,0.0981,0.253,100.015,432413,4,105.28759,17
The Beginning,ONE OK ROCK,spotify:track:4f3nDjgqXurMryYBSp0TZD,0.36,0.983,0,-2.352,1,0.101,8.83e-05,0,0.111,0.279,182.058,292733,4,20.82557,16
Panzarmarsch,Raubtier,spotify:track:6F1rsUN2wFJQMhJvKInZLd,0.359,0.936,1,-4.903,0,0.118,0.000297,0.345,0.207,0.5,120.033,211500,4,25.73565,13
Thales,Mechina,spotify:track:1CRoLqG5EauSnccwNmyqce,0.425,0.919,1,-4.485,1,0.0896,6.21e-05,0.808,0.101,0.0537,130.035,415486,3,65.72644,16
Humanity / Crescendo,Autism,spotify:track:26N5WsmOBr6cKqZje8khOl,0.555,0.58,11,-9.82,0,0.0415,6.04e-05,0.902,0.107,0.199,120.039,414750,4,32.38889,14
Counterstrike,Sabaton,spotify:track:44XklSOlJ04IUbdxL4sxBC,0.394,0.758,9,-6.266,0,0.0356,1.11e-05,0.00115,0.112,0.158,140.21,228120,4,42.64717,10
Intro Vortex,Toundra,spotify:track:4J8WPcdzSOLi6AHPdd2IQL,0.276,0.641,0,-9.658,1,0.0342,0.0556,0.751,0.101,0.271,150.037,89653,1,79.38376,3
This One's For The Girls,Martina McBride,spotify:track:0416borqT1JBOysM3oo0uX,0.608,0.824,8,-4.611,1,0.0382,0.111,3.67e-06,0.196,0.617,126.931,243667,4,30.27843,12
Collard Greens & Cornbread,Fantasia,spotify:track:7MFYcmfPkJ095X0Y5FF6ny,0.367,0.614,11,-5.735,1,0.0454,0.126,0,0.0589,0.536,144.491,231733,4,46.3716,11
Afterlife,iamnotshane,spotify:track:3vztxOnUSdUUv7WQRW9OqL,0.841,0.556,1,-9.246,0,0.0875,0.129,0.000764,0.115,0.526,118.003,202053,4,34.82168,11
Weightless Light,Woodhawk,spotify:track:1G2noZUD2mbGXZ3ZfXbZJj,0.397,0.888,7,-5.0,1,0.045,0.000884,3.61e-06,0.15,0.461,139.953,218470,4,34.98569,12
Run Home,And So I Watch You from Afar,spotify:track:439jYSxGXGGNpHl4YQkZYy,0.196,0.944,2,-7.421,1,0.177,0.000402,0.774,0.144,0.0393,128.609,273200,4,106.71981,11
The Universal Eye,Waste of Space Orchestra,spotify:track:3dvon5zYrtXFutNuoz9fZk,0.128,0.276,0,-20.836,1,0.0663,0.878,0.868,0.0858,0.0316,65.464,335587,4,63.87646,11
The Etiology Diaries,The Seven Mile Journey,spotify:track:6XmuDsrAdsL1Fv5t1qsuBK,0.153,0.627,9,-7.37,1,0.0347,0.00168,0.802,0.15,0.0489,134.717,792173,4,60.87035,15
Lemon - Edit,N.E.R.D,spotify:track:2LKlHBPHxLG5ArAXfF148n,0.805,0.71,1,-6.642,1,0.309,0.000881,2.64e-05,0.358,0.147,190.044,146907,4
La Boite a Musique,Rhian Sheehan,spotify:track:7AHdgXhm956l2dVTm4SH3a,0.589,0.294,5,-13.901,0,0.0315,0.0417,0.823,0.435,0.186,116.035,280080,4,35.82679,16
Of Wolf and Man,Vanisher,spotify:track:3a0hp6ydv5j4kVrIqvwP8J,0.55,0.918,11,-4.897,1,0.0689,3.48e-05,0.704,0.105,0.528,121.025,259787,4,27.83408,12
Ten Thousand Hours,This Patch of Sky,spotify:track:6LGNgTRS1nEyAYAl0DDx0S,0.142,0.533,0,-9.112,1,0.0397,0.00524,0.671,0.108,0.0626,160.022,258039,4,50.2895,8
Sentimental Saturday,Sarah Hudson,spotify:track:483CpHZPESqRMeddMJeCuW,0.663,0.81,7,-5.403,1,0.0307,0.0516,0,0.307,0.789,101.003,266667,4,82.80702,8
Outro,Cypecore,spotify:track:6S2Qa4DjalrmQ5DyjKCmWO,0.5,0.811,6,-9.794,1,0.0468,0.000758,0.906,0.163,0.389,94.994,223480,4,21.21813,11
Freaking Lie,DeStorm Power,spotify:track:68BMwfaq0iZNV3z9Isej0Y,0.778,0.823,7,-3.97,1,0.253,0.0395,0,0.0873,0.481,104.982,202632,4,47.96741,8
Mute Departure,Cult Of Luna,spotify:track:1j1wIxdIs0skZiKsTxGmPl,0.352,0.672,1,-7.749,1,0.0388,0.0025,0.694,0.115,0.0767,150.044,547560,4,85.1261,17
Happiness (Instrumental),The Foreign Exchange,spotify:track:6fSX9NjNGkq0Ffl40LYLeM,0.867,0.335,7,-9.311,0,0.0682,0.182,0.813,0.128,0.351,96.047,290920,4,31.55348,15
"""Shoulda""",Geno Young,spotify:track:6wYGQPJ3hcRRNDcH1SSqbK,0.669,0.404,1,-7.329,1,0.0309,0.0274,0,0.0953,0.378,94.039,320907,4,52.43807,8
Land of Ours,Dark Oath,spotify:track:4XzLeozyiZMlhONKpeYVQ3,0.238,0.984,11,-4.91,0,0.151,1.59e-05,0.827,0.0906,0.0399,109.898,594311,4,43.24322,19
Levitation,Lord Vicar,spotify:track:7IzDtwY3nWAdAE7OEB8AgF,0.272,0.786,6,-6.299,1,0.0383,0.000199,0.0573,0.146,0.182,143.383,297760,4,48.65021,16
At the Mouth of the Sounding Sea,Obscure Sphinx,spotify:track:6RseMYlhoapX5uuUDPEw3V,0.513,0.34,4,-11.563,1,0.0316,0.0153,0.917,0.352,0.0499,99.946,604000,4,60.54821,21
Breaking The Great Narcissist,Soreption,spotify:track:2XebSP35V61tCU5436w3HD,0.333,0.946,7,-5.467,1,0.295,0.000599,0.234,0.775,0.136,104.957,359693,4,38.32615,11
I DonÃÂÃÂ¢ÃÂÃÂÃÂÃÂt Know,Vivian Green,spotify:track:3oWpNk3jmjN1qjON4PugQ2,0.616,0.864,4,-2.428,1,0.217,0.158,0,0.0564,0.766,141.991,199653,4,25.53136,7
Body Within a Body,Latitudes,spotify:track:2PGds5zq3EMliWgEnYpP54,0.132,0.543,0,-10.747,0,0.0428,0.00517,0.854,0.193,0.0398,145.069,476770,3,179.3345,13
Orchard,Windhand,spotify:track:3bZG5LMoqBiXDwSSi2p2VN,0.158,0.83,3,-6.228,1,0.0572,0.000715,0.898,0.177,0.132,134.445,397547,4,67.00184,14
Dragged Out,Chelsea Wolfe,spotify:track:2VHCc1Os4wg1C5KLEVWBQr,0.247,0.56,5,-7.415,1,0.042,0.00475,0.753,0.378,0.0603,119.383,260499,4,91.15908,6
Armata Strigoi,Powerwolf,spotify:track:1BI08yLyLn9rRqslJLRnUz,0.505,0.986,1,-4.383,1,0.0716,2.35e-05,5.87e-05,0.0331,0.346,144.012,239493,4,56.34696,9
In Waiting,The Silencer,spotify:track:0CHa9bxsAtPF0HSxOyg6mo,0.541,0.946,1,-4.087,1,0.0506,0.000105,0.000839,0.198,0.435,94.992,294365,4,43.00405,10
0,Heretoir,spotify:track:6Q3Li9g6IuVSrE1IM8L2gn,0.208,0.347,11,-15.558,0,0.0357,0.605,0.951,0.105,0.039,92.177,74644,4,25.87423,5
Fafnesbane,Raubtier,spotify:track:3rG8joKGpTocLg5btf0lBY,0.331,0.98,1,-4.362,1,0.146,5.03e-06,0.0239,0.286,0.37,179.976,181022,4,44.87553,9
Moonlight in the Mouth,Color Therapy,spotify:track:3xkoUiO4V6ZB2qIY3b8DoF,0.624,0.353,3,-11.766,1,0.031,0.441,0.788,0.112,0.266,119.967,217080,3,24.97852,10
The Eternal,Bury Tomorrow,spotify:track:0GgHCU3ox7tznFYWTXhRYb,0.403,0.977,1,-3.745,1,0.0803,0.000337,0.00886,0.406,0.337,170.05,203973,4,24.63968,12
You better die young,Nomy,spotify:track:0t9kCmxoIlfgsDOmxMyk09,0.5,0.98,0,-1.429,1,0.047,0.163,0,0.364,0.465,90.711,225653,4,42.81092,8
Duvan frÃÂÃÂÃÂÃÂ¥n Tuvalu,Sejd,spotify:track:4ymKAVliTcIYtDAenYJzTh,0.446,0.457,2,-8.733,1,0.0341,0.38,0.904,0.107,0.0444,115.011,586053,3,37.6195,14
Mind Games (feat. Champs),Palisades,spotify:track:2yDMYrYjenDwRwo5CHAU4C,0.59,0.95,7,-5.57,1,0.0512,0.00106,0.000909,0.736,0.515,128.006,248244,4,24.51665,13
Bait & Switch,I/O,spotify:track:00ifI9KrlsLxP4KI64Dtvu,0.345,0.699,11,-7.432,0,0.037,6.17e-05,0.875,0.112,0.218,92.917,351736,4,41.44563,12
Silhouettes,Swallow The Sun,spotify:track:5Vwxusqmpdy9FizQIb9fuK,0.114,0.773,2,-6.158,0,0.0437,1.42e-05,0.0878,0.208,0.261,169.535,355680,3,35.14189,16
LambsÃÂÃÂ¢ÃÂÃÂÃÂÃÂ Breath,Godspeed You! Black Emperor,spotify:track:0Je5MSpkWhLy2GxSBiEQHB,0.131,0.0138,9,-17.077,0,0.115,0.853,0.932,0.122,0.0252,81.595,592453,4,30.83574,23
Life Is Too Short,Kai Tracid,spotify:track:3Fx10TNMymZHkK2WZ6b9AX,0.574,0.807,0,-7.71,1,0.047,0.00874,0.0965,0.106,0.624,135.004,221205,4,35.06677,7
Symbiosis,Clawerfield,spotify:track:5pg7D990y3pKLiWiVgXtQ8,0.477,0.995,9,-3.975,0,0.11,6.95e-05,1.85e-05,0.1,0.113,110.004,357687,4,118.16011,10
Stand By Him,Ghost,spotify:track:39SF8NMJWj4CSt6QK7FN3b,0.57,0.908,1,-4.243,1,0.0438,0.12,2.72e-05,0.104,0.54,128.962,236040,4,22.85508,10
Simplify,Young the Giant,spotify:track:4bsMM8V87y5igGk6urk6b7,0.456,0.86,4,-3.444,1,0.0403,0.00123,0,0.154,0.387,99.159,212213,4,30.86851,9
Kathexis,MÃÂÃÂÃÂÃÂL,spotify:track:2fDnl4hYWOnhK7HFWUVuaU,0.0915,0.703,6,-6.537,0,0.0571,6.41e-05,0.77,0.109,0.0661,87.858,342171,4,58.82564,6
The Last March,God Is An Astronaut,spotify:track:0CpibaJlmN4ZU5MhovLQf7,0.324,0.86,8,-8.918,1,0.0438,0.00277,0.953,0.24,0.54,180.019,283310,4,26.06807,11
As the City Quietly Sleeps...,Until Sunrise,spotify:track:4cLSiCd7fg3sFUKFg5SqYS,0.252,0.341,9,-16.902,0,0.0474,0.314,0.753,0.0888,0.173,112.225,1385643,4,79.87495,48
DieselrÃÂÃÂÃÂÃÂ¶k,Raubtier,spotify:track:1A9Ztmn0jddkcNm9W5bt4o,0.514,0.985,1,-4.042,0,0.11,1.86e-05,0.0431,0.404,0.128,129.991,197690,4,60.82968,8
Digital Bath,Deftones,spotify:track:1VYh86zx47yaVgGU1YAFQI,0.338,0.859,4,-4.938,0,0.0824,0.00122,0.211,0.0936,0.504,92.966,255373,4,61.88978,12
Sweet Burning Melancholia,Silent Whale Becomes a Dream,spotify:track:5lFUknjqpJHg2LebGDAA6p,0.129,0.458,2,-11.235,0,0.0383,0.0027,0.692,0.111,0.0808,188.943,437891,4,59.63272,21
Nailgarden,Harakiri for the Sky,spotify:track:3UPDQUBbu1edSrog9zsIQT,0.319,0.972,6,-4.543,0,0.122,3.38e-05,0.807,0.0539,0.0367,134.33,424937,3,49.01826,14
Ascending,Long Distance Calling,spotify:track:4CVKZdWjp15q1bmSRVnfpZ,0.225,0.88,7,-6.678,1,0.0356,0.000239,0.85,0.0619,0.25,95.997,299261,4,29.57677,15
Opale,Alcest,spotify:track:1XGPxJSUQvZCSheK604qNU,0.191,0.794,11,-4.681,1,0.0416,0.00302,0.815,0.248,0.16,107.037,296332,4,40.18219,14
Flowerball,The Wombats,spotify:track:7mviMqqbfFyZSE1F0pXV9o,0.514,0.898,11,-3.345,1,0.0513,0.0531,0,0.171,0.722,139.967,227747,4,41.01032,13
Skin Deep,Memory of a Melody,spotify:track:1AaS7C81keJVbHbMaRebAN,0.497,0.789,3,-4.881,0,0.031,0.0444,0.000362,0.121,0.321,95.039,307680,4,31.6205,12
Fall into Winter,Escaping Aghartha,spotify:track:49ktQuxr0rhdscyMJMpg7z,0.337,0.716,4,-10.569,0,0.0866,0.955,0.917,0.121,0.0602,82.1,403808,4,29.71407,15
Hold Tight - Long Version,Change,spotify:track:6SFqPH0A3jJOkWSFplg7zV,0.813,0.624,10,-11.528,0,0.0907,0.385,4.09e-05,0.0691,0.778,114.873,311413,5,69.22398,11
"Believe Me, You're Wrong",Clawerfield,spotify:track:7sML8IJOmsdKVL7Dj4hWSL,0.484,0.985,5,-5.054,1,0.207,0.000984,0.000486,0.12,0.0386,112.064,257787,4,35.52822,8
MRWING,Toundra,spotify:track:2u8FtCgS1qBhuNVNdeR2XZ,0.13,0.665,7,-4.363,1,0.0541,0.000191,0.83,0.187,0.074,143.511,137947,4,35.94688,7
Yields of Sand,In Mourning,spotify:track:6a2GoXMW0NtjcYCY6UGZws,0.371,0.952,5,-5.584,0,0.0428,1.75e-05,0.84,0.227,0.287,149.947,383973,3,22.93291,13
Hail to the Chief,Bourbon Boys,spotify:track:4ymaCWURVifXNkpstK8pez,0.68,0.9,4,-4.449,1,0.0346,0.0172,0.000236,0.0634,0.837,129.986,283759,4,27.42342,14
Final Breath,The Browning,spotify:track:1v13AdbiXfNVmkO27GfEAa,0.137,0.946,7,-4.629,1,0.099,0.00243,0.00444,0.168,0.171,175.361,217371,4,116.18361,8
"Tonight, I Lay My Head in the City of Destiny",Compass & Knife,spotify:track:7tPDYScg42ubHyxqNyvppa,0.452,0.72,5,-6.356,1,0.0305,0.0937,0.553,0.131,0.0934,120.0,247700,4,44.78103,9
Kai Tangata,Alien Weaponry,spotify:track:51WZvqR6GYWO9yfHWnYGzA,0.515,0.926,6,-6.713,1,0.102,0.000705,0.0056,0.189,0.142,90.956,395500,4,23.76683,8
Harboring an Apparition,Mouth Of The Architect,spotify:track:7Lxm6M59GTcvXKDXLjqTht,0.421,0.86,8,-7.335,1,0.0387,0.000143,0.901,0.137,0.0399,125.047,474517,3,104.20121,17
I'm Gonna Love You Through It,Martina McBride,spotify:track:3qpgmZfF8BDXqncaZYi4Eq,0.427,0.684,5,-4.973,1,0.0345,0.311,0,0.112,0.277,142.621,225560,4,72.54409,10
Da Tua AusÃÂÃÂÃÂÃÂªncia,Urze de Lume,spotify:track:5V0EPp44UWQ92N8SuQNici,0.713,0.3,4,-11.846,0,0.0337,0.911,0.714,0.093,0.0733,119.946,310507,3,27.51201,17
Maybe We're Not Enough,Tejas,spotify:track:6hz06O77VwXf95bYUMBl20,0.482,0.159,6,-10.016,1,0.0312,0.865,2e-06,0.111,0.124,111.486,333500,5,80.97873,11
Imperialus,Mechina,spotify:track:0ZDuTYfKHaFjlsrcA1MgnC,0.419,0.851,1,-4.462,0,0.0648,0.00955,0.00286,0.616,0.0413,104.992,247453,3,29.19436,10
Son of a Wolf,Powerwolf,spotify:track:322x1ibncxHDQE0UdVvirQ,0.278,0.92,5,-4.577,0,0.0592,0.000661,0,0.184,0.39,130.112,239493,4,42.42369,10
The Ashes of a Life,Autumn's Dawn,spotify:track:77W1ROAXcQLSMb5H366s9f,0.373,0.94,4,-3.674,0,0.139,0.000834,0.0376,0.206,0.0659,135.917,235653,4,116.62291,6
Per Aspera Ad Inferi,Ghost,spotify:track:1Kmxj3wsZmhbfFp904KC2o,0.562,0.848,3,-5.246,0,0.0283,0.00608,0.361,0.0951,0.391,127.994,249147,4,22.53946,11
Sunshine,khai dreams,spotify:track:0PK4hIfmWZTqkeus4DVfIw,0.866,0.655,9,-5.965,1,0.286,0.59,0,0.139,0.469,106.018,166943,4,38.68853,7
101010,Sleeping At Last,spotify:track:3uCKzlY6QOHOpxJBsYBYKE,0.549,0.376,5,-10.651,1,0.0448,0.639,0.000452,0.114,0.164,116.623,232267,4,34.82626,10
The March of the Varangian Guard,Turisas,spotify:track:6TG5ZHmSqMqLqLVXeg71cs,0.449,0.937,6,-6.333,0,0.0652,0.00331,9.65e-06,0.101,0.249,93.679,231085,3,35.71429,12
Deranged for Rock & Roll,Chelsea Wolfe,spotify:track:0Fs7jajFWWfBcC4Mox3m7p,0.196,0.626,1,-5.805,0,0.0357,0.0014,0.0318,0.135,0.135,142.176,211514,4,26.60328,8
VÃÂÃÂÃÂÃÂ¤rldsherravÃÂÃÂÃÂÃÂ¤lde,Raubtier,spotify:track:3fWRll8As3Xt6bbwzk0l6S,0.552,0.853,4,-5.287,1,0.0423,0.000549,0.188,0.279,0.339,100.043,238033,4,34.06053,10
By Moon and Star,Be'lakor,spotify:track:05WVvCjDeEzqOpYVwELiem,0.237,0.895,2,-6.597,1,0.0641,4.78e-05,0.786,0.131,0.0967,119.959,538573,4,46.35059,15
Tartarus,Mechina,spotify:track:2jfsuI6x5ZXbvFVJ8qVJGf,0.346,0.934,5,-4.104,1,0.0876,0.0249,0.00159,0.198,0.0663,80.002,354265,4,19.70526,12
Internecion,Mechina,spotify:track:1HtvXNYFgLcyhlaBzX39Vp,0.227,0.98,1,-4.881,0,0.0656,3.6e-05,0.649,0.305,0.0313,114.069,321347,4,47.58138,16
Jumper - 1998 Edit,Third Eye Blind,spotify:track:5ryAA8i8hpwX38BBKFG7Ga,0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00193,0.291,0.624,91.105,272973,4,25.96938,10
So Long,Abhi The Nomad,spotify:track:1E8t8Gtb6BQfMMpEgVNyIh,0.899,0.573,9,-5.47,1,0.0556,0.267,4.67e-06,0.0854,0.826,120.006,211000,4,20.01972,9
Goodbye Then,Crippled Black Phoenix,spotify:track:6nh5CBPyZ8Ke5stEG1rv1f,0.234,0.449,5,-14.784,1,0.0348,0.194,0.922,0.134,0.202,88.835,322840,4,55.62077,17
Dil Mere,The Local Train,spotify:track:6ZmtxXUXRVjxOhugKkmerC,0.655,0.473,8,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,211290,4,31.96033,8
Looking Down the Barrel of Today,Hatebreed,spotify:track:5hQfs9spSyXUavvPe7jmgn,0.487,0.987,1,-4.71,1,0.0812,0.000651,0.0506,0.284,0.499,180.065,161627,4,21.51892,8
Give Up The Ghost,Radiohead,spotify:track:4OrGm3fBdhlXuHtRBoLUMW,0.26,0.264,7,-12.279,1,0.0299,0.885,0.0799,0.191,0.159,79.652,290067,4,28.31304,10
7734,Sabaton,spotify:track:6J5Uu5kNiSzJ385Z8SMQXs,0.427,0.949,7,-3.652,0,0.0713,5.61e-05,0.000116,0.0678,0.389,168.001,212760,4,35.27757,12
We Bought A Zoo,JÃÂÃÂÃÂÃÂ³nsi,spotify:track:5j6gZ0gmywTIOdi38gPSxK,0.36,0.381,0,-11.758,1,0.0304,0.834,0.937,0.0965,0.0396,124.074,260573,4,37.50292,9
The Weather,Lyves,spotify:track:3J7wh2tkjlGS2LmQmIkwYb,0.572,0.454,9,-7.892,0,0.0374,0.438,0.00159,0.104,0.0675,110.069,194252,4,43.65195,8
Gravity Chasm,Conan,spotify:track:2S0pRfksZHlh4VjB2CrQf6,0.298,0.641,8,-12.499,1,0.0365,0.0165,0.849,0.154,0.128,119.981,476467,4,35.62316,14
